tk,Œ¿–«±‡∫≈,X,Y,Z,÷”≤Ó,Œ¿–«±Í ∂,PRN,tk,X,Y,Z,clockBias
1125,PC32,-15410.71512,9588.469598,21220.72513,-570.159996,C,32,-914,-15410711.8,9588473.13,21220724.3,-0.000570135
1125,PC33,-21779.47304,-14805.14796,-9251.953594,-950.129004,C,33,-914,-21779475.9,-14805142,-9251952.87,-0.000950179
1125,PC34,-3113.310442,-27550.83814,3030.468207,372.87613,C,34,-914,-3113316.73,-27550836.3,3030467.97,0.000372902
1125,PC35,16139.85757,-946.559855,22735.22032,429.767539,C,35,-914,16139856.8,-946564.214,22735219.4,0.000429797
1125,PC36,11109.0223,11972.62578,-22614.26324,-9.168342,C,36,-914,11109024.6,11972622.8,-22614262.3,-9.17E-06
1125,PC37,-21138.67959,18173.32631,-928.674106,-937.494044,C,37,-914,-21138674.4,18173330.8,-928673.987,-0.000937487
1125,PC38,-25175.04534,26138.82954,21405.53557,137.802632,C,38,-914,-25175037.9,26138834.3,21405535.4,0.000137848
1125,PC39,-13689.72285,37471.55133,14047.34387,-7.239875,C,39,-914,-13689713.2,37471553.2,14047343.8,-7.19E-06
1125,PC40,-8998.049038,22470.7458,-34494.75256,-57.255799,C,40,-914,-8998044.11,22470747.2,-34494751.2,-5.72E-05
1125,PC41,-26434.0919,-4141.698768,8010.999736,-893.215624,C,41,-914,-26434092,-4141692.08,8010999.95,-0.000893221
1125,PC42,-3943.7827,-17162.56193,-21608.32199,-452.996286,C,42,-914,-3943786.94,-17162560.3,-21608321.4,-0.000453018
1125,PC43,-13149.39372,-21178.95863,-12525.01551,61.034737,C,43,-914,-13149398.4,-21178954.3,-12525015.3,6.11E-05
1125,PC44,9691.579539,-18587.77215,18390.02557,389.415267,C,44,-914,9691575.04,-18587773.5,18390024.7,0.000389447
1125,PC45,22885.43072,-4424.630635,-15371.70189,-71.179432,C,45,-914,22885428.9,-4424635.59,-15371701.1,-7.11E-05
1125,PC46,-6264.920224,20986.31559,-17283.27537,-125.223842,C,46,-914,-6264915,20986316.5,-17283274.5,-0.000125149
1130,PC06,-10292.30325,40717.84551,5296.036961,120.852104,C,6,-614,-10292292.4,40717846.7,5296036.26,0.000120914
1130,PC07,-5431.852319,27970.08861,-30957.54442,-828.096175,C,7,-614,-5431845.74,27970088,-30957544.9,-0.00082801
1130,PC08,-19257.48484,25037.15167,27814.96914,25.521049,C,8,-614,-19257480,25037154.2,27814968.9,2.56E-05
1130,PC09,-6367.59839,41876.71135,-3035.632869,-512.557751,C,9,-614,-6367587.84,41876712.1,-3035633.1,-0.00051251
1130,PC10,2479.036419,30223.56061,-28784.8146,78.253752,C,10,-614,2479043.42,30223558.4,-28784815,7.83E-05
1130,PC11,-7169.24205,-26515.66156,-4870.097238,419.111643,C,11,-614,-7169247.63,-26515659,-4870097.69,0.000419167
1130,PC12,4979.089837,-24144.53226,13111.8705,766.006668,C,12,-614,4979083.53,-24144533.1,13111869.3,0.000766064
1130,PC13,-9704.681712,25796.37533,31978.911,418.73339,C,13,-614,-9704676.05,25796376.4,31978910.8,0.000418787
1130,PC14,-13377.15439,-17262.55141,-17389.11902,227.114333,C,14,-614,-13377157.9,-17262547.9,-17389118.4,0.00022718
1130,PC16,-11888.29728,39862.55172,8175.620238,-349.46756,C,16,-614,-11888286.3,39862553.6,8175620.02,-0.000349426
1130,PC19,21384.69902,14825.36262,10077.01215,-925.384736,C,19,-614,21384701.5,14825357.2,10077011.4,-0.000925333
1130,PC20,4945.664078,17146.87831,21460.29165,-178.872634,C,20,-614,4945668.13,17146876.6,21460290.4,-0.000178816
1130,PC21,16038.98798,-9246.241583,-20854.13105,-961.912297,C,21,-614,16038985,-9246244.52,-20854130.3,-0.000961851
1130,PC22,26492.31461,3839.31004,-7835.657619,-103.752034,C,22,-614,26492314.2,3839304.03,-7835657.62,-0.000103686
1130,PC23,-22452.16623,3850.365117,16110.77379,-780.133058,C,23,-614,-22452164.3,3850370.64,16110773.2,-0.000780054
1130,PC24,7568.493956,-21617.18609,15938.06675,899.602039,C,24,-614,7568488.68,-21617186.7,15938066.3,0.000899647
1130,PC25,-11188.95541,-11870.46929,22626.40195,330.118417,C,25,-614,-11188957.6,-11870466,22626401.2,0.000330154
1130,PC26,20607.07442,-18840.54415,412.674169,-251.570261,C,26,-614,20607069.2,-18840548.2,412674.106,-0.000251542
1130,PC27,-10325.06068,17745.28303,-18926.15926,273.477608,C,27,-614,-10325056.2,17745285.2,-18926158.2,0.000273512
1130,PC28,-16186.68214,-259.543589,-22724.57581,208.118225,C,28,-614,-16186681.6,-259539.446,-22724574.8,0.000208149
1130,PC29,13539.61476,20944.24673,12522.23854,243.956415,C,29,-614,13539619,20944242.9,12522238,0.000243994
1130,PC30,1990.327765,27311.73589,-5450.55919,-27.280422,C,30,-614,1990333.99,27311734.5,-5450558.85,-2.73E-05
1130,PC32,-16083.6571,9335.085053,20830.8342,-570.161719,C,32,-614,-16083653.9,9335088.7,20830833.4,-0.000570137
1130,PC33,-21459.758,-14713.87671,-10104.13057,-950.129947,C,33,-614,-21459760.8,-14713870.8,-10104129.9,-0.00095018
1130,PC34,-3047.17012,-27441.71723,3946.604352,372.87865,C,34,-614,-3047176.36,-27441715.4,3946604.12,0.000372905
1130,PC35,16291.56366,-182.627873,22646.97196,429.764869,C,35,-614,16291563.1,-182632.216,22646971,0.000429794
1130,PC36,10513.46537,12472.00595,-22628.75836,-9.164244,C,36,-614,10513467.8,12472003.2,-22628757.4,-9.17E-06
1130,PC37,-21185.19946,18142.94473,-8.650403,-937.494882,C,37,-614,-21185194.3,18142949.2,-8650.25667,-0.000937488
1130,PC38,-25262.53824,26553.99229,20778.90636,137.803333,C,38,-614,-25262530.8,26553997,20778906.2,0.000137848
1130,PC39,-13311.75269,37343.39349,14734.54991,-7.239912,C,39,-614,-13311743.1,37343395.2,14734549.8,-7.19E-06
1130,PC40,-9271.150834,22165.24168,-34623.78577,-57.256286,C,40,-614,-9271146.01,22165243.1,-34623784.4,-5.72E-05
1130,PC41,-26667.3445,-4252.386436,7124.942555,-893.217237,C,41,-614,-26667344.6,-4252379.74,7124942.74,-0.000893223
1130,PC42,-3237.781061,-16914.17133,-21917.81106,-452.99527,C,42,-614,-3237785.18,-16914169.8,-21917810.5,-0.000453017
1130,PC43,-13194.49794,-21594.42397,-11742.48874,61.035211,C,43,-614,-13194502.7,-21594419.7,-11742488.5,6.11E-05
1130,PC44,9845.983645,-17965.1179,18919.72722,389.41872,C,44,-614,9845979.32,-17965119.3,18919726.4,0.000389451
1130,PC45,22493.62601,-4054.214202,-16037.48576,-71.180181,C,45,-614,22493624.3,-4054219.03,-16037485,-7.11E-05
1130,PC46,-6734.229772,21332.53412,-16670.5433,-125.224756,C,46,-614,-6734224.49,21332535.1,-16670542.4,-0.00012515
1135,PC06,-9903.104471,40712.23688,6031.808831,120.859555,C,6,-314,-9903093.63,40712238,6031808.19,0.000120921
1135,PC07,-5669.54471,27755.2539,-31110.76812,-828.114609,C,7,-314,-5669538.26,27755253.4,-31110768.6,-0.000828029
1135,PC08,-19455.52765,25470.14529,27275.99004,25.512183,C,8,-314,-19455522.8,25470147.9,27275989.8,2.56E-05
1135,PC09,-5984.300665,41988.98359,-2292.167742,-512.573273,C,9,-314,-5984290.11,41988984.2,-2292167.91,-0.000512525
1135,PC10,2277.127364,29967.42555,-29073.45395,78.249233,C,10,-314,2277134.21,29967423.3,-29073454.3,7.83E-05
1135,PC11,-7177.106949,-26669.69291,-3942.620613,419.117578,C,11,-314,-7177112.56,-26669690.3,-3942621.1,0.000419173
1135,PC12,5071.009787,-23693.07448,13880.1456,766.003988,C,12,-314,5071003.61,-23693075.3,13880144.4,0.000766062
1135,PC13,-9963.053032,26156.37017,31598.99221,418.734379,C,13,-314,-9963047.37,26156371.3,31598992,0.000418789
1135,PC14,-12798.13395,-17081.82316,-17990.75622,227.139792,C,14,-314,-12798137.4,-17081819.9,-17990755.6,0.000227205
1135,PC16,-11488.66191,39827.1821,8906.317279,-349.474293,C,16,-314,-11488650.9,39827183.9,8906317.12,-0.000349432
1135,PC19,21038.40151,14729.54169,10914.6647,-925.383735,C,19,-314,21038404,14729536.4,10914664,-0.000925332
1135,PC20,4242.860975,16914.54072,21793.63582,-178.883754,C,20,-314,4242864.95,16914539.1,21793634.6,-0.000178827
1135,PC21,16704.97178,-9004.09797,-20432.70084,-961.912131,C,21,-314,16704968.9,-9004101.05,-20432700.1,-0.000961851
1135,PC22,26724.02744,3944.736793,-6945.403806,-103.74786,C,22,-314,26724027.1,3944730.76,-6945403.77,-0.000103682
1135,PC23,-22051.54775,3451.445386,16742.05844,-780.132345,C,23,-314,-22051545.9,3451450.76,16742057.9,-0.000780054
1135,PC24,7998.037555,-21940.86771,15273.77953,899.612528,C,24,-314,7998032.24,-21940868.4,15273779,0.000899658
1135,PC25,-10615.64657,-12395.5313,22621.64964,330.121169,C,25,-314,-10615648.8,-12395528.2,22621648.9,0.000330157
1135,PC26,20641.21743,-18801.88273,-506.535548,-251.571887,C,26,-314,20641212.2,-18801886.7,-506535.643,-0.000251543
1135,PC27,-10466.26079,17103.96002,-19432.35158,273.479225,C,27,-314,-10466256.4,17103962.2,-19432350.5,0.000273514
1135,PC28,-16324.50888,-1024.638015,-22603.97634,208.119534,C,28,-314,-16324508.5,-1024633.88,-22603975.4,0.00020815
1135,PC29,13598.29415,21357.60937,11736.27522,243.957951,C,29,-314,13598298.5,21357605.6,11736274.6,0.000243995
1135,PC30,1907.304602,27123.62391,-6346.422603,-27.281856,C,30,-314,1907310.74,27123622.5,-6346422.3,-2.73E-05
1135,PC32,-16748.48621,9100.059643,20406.62675,-570.163484,C,32,-314,-16748483.1,9100063.41,20406625.9,-0.000570139
1135,PC33,-21110.8597,-14620.00272,-10939.63891,-950.130872,C,33,-314,-21110862.4,-14619997,-10939638.3,-0.000950181
1135,PC34,-2972.036367,-27303.44186,4856.214097,372.881142,C,34,-314,-2972042.55,-27303440.1,4856213.87,0.000372907
1135,PC35,16457.43785,574.570118,22521.31499,429.762198,C,35,-314,16457437.5,574565.789,22521314.1,0.000429791
1135,PC36,9927.664969,12982.59359,-22605.86105,-9.160196,C,36,-314,9927667.46,12982591,-22605860.1,-9.17E-06
1135,PC37,-21208.59217,18092.77746,911.387555,-937.495745,C,37,-314,-21208587,18092781.9,911387.73,-0.000937489
1135,PC38,-25331.76116,26972.55458,20142.3094,137.804,C,38,-314,-25331753.6,26972559.3,20142309.2,0.000137849
1135,PC39,-12939.80436,37198.99232,15414.76911,-7.239963,C,39,-314,-12939794.9,37198993.9,15414769,-7.19E-06
1135,PC40,-9557.347926,21871.95987,-34736.22496,-57.256794,C,40,-314,-9557343.19,21871961.3,-34736223.6,-5.72E-05
1135,PC41,-26873.96342,-4348.481419,6227.150703,-893.218856,C,41,-314,-26873963.6,-4348474.71,6227150.85,-0.000893224
1135,PC42,-2517.344333,-16677.07208,-22190.99961,-452.994277,C,42,-314,-2517348.33,-16677070.7,-22190999.1,-0.000453016
1135,PC43,-13241.6979,-21982.52451,-10940.56054,61.035635,C,43,-314,-13241702.7,-21982520.3,-10940560.3,6.11E-05
1135,PC44,10016.36672,-17328.45011,19418.1327,389.422131,C,44,-314,10016362.6,-17328451.5,19418131.9,0.000389454
1135,PC45,22092.20843,-3661.700867,-16676.83928,-71.180888,C,45,-314,22092206.8,-3661705.56,-16676838.6,-7.11E-05
1135,PC46,-7180.595809,21673.75432,-16030.27092,-125.225691,C,46,-314,-7180590.47,21673755.4,-16030270,-0.000125151
1140,PC06,-9514.57382,40689.84099,6764.728012,120.8671,C,6,-14,-9514563.02,40689842,6764727.43,0.000120929
1140,PC07,-5916.391196,27550.93769,-31249.00921,-828.132986,C,7,-14,-5916384.87,27550937.2,-31249009.7,-0.000828047
1140,PC08,-19634.39186,25911.31803,26723.88434,25.50324,C,8,-14,-19634387,25911320.7,26723884,2.56E-05
1140,PC09,-5596.511565,42084.82214,-1547.629248,-512.588834,C,9,-14,-5596501.01,42084822.6,-1547629.35,-0.000512541
1140,PC10,2064.173096,29720.00603,-29347.82799,78.244516,C,10,-14,2064179.78,29720003.8,-29347828.4,7.83E-05
1140,PC11,-7182.597152,-26792.12937,-3008.629822,419.123521,C,11,-14,-7182602.79,-26792126.8,-3008630.34,0.000419179
1140,PC12,5177.268076,-23218.25328,14625.55091,766.001381,C,12,-14,5177262.04,-23218254.2,14625549.8,0.000766059
1140,PC13,-10205.4467,26527.36582,31204.00346,418.735375,C,13,-14,-10205441,26527367.1,31204003.2,0.00041879
1140,PC14,-12196.35259,-16906.93628,-18562.72541,227.165242,C,14,-14,-12196356,-16906933.2,-18562724.8,0.000227231
1140,PC16,-11091.03876,39774.6806,9632.821684,-349.481037,C,16,-14,-11091027.8,39774682.3,9632821.58,-0.000349438
1140,PC19,20663.21264,14632.23763,11734.29754,-925.382732,C,19,-14,20663215.1,14632232.4,11734296.8,-0.000925331
1140,PC20,3525.169643,16693.47721,22091.03106,-178.894893,C,20,-14,3525173.54,16693475.8,22091029.9,-0.000178838
1140,PC21,17361.51161,-8780.305734,-19977.47158,-961.911956,C,21,-14,17361508.8,-8780308.95,-19977470.9,-0.000961851
1140,PC22,26928.64746,4035.982479,-6043.666305,-103.743665,C,22,-14,26928647.1,4035976.44,-6043666.23,-0.000103678
1140,PC23,-21642.99518,3030.772526,17345.69233,-780.131656,C,23,-14,-21642993.4,3030777.75,17345691.8,-0.000780053
1140,PC24,8404.202192,-22257.10924,14584.27464,899.623015,C,24,-14,8404196.85,-22257110,14584274.1,0.000899668
1140,PC25,-10053.07611,-12930.89297,22579.51201,330.12396,C,25,-14,-10053078.4,-12930890,22579511.2,0.00033016
1140,PC26,20653.38175,-18742.25542,-1424.910708,-251.573515,C,26,-14,20653376.6,-18742259.4,-1424910.84,-0.000251545
1140,PC27,-10623.58431,16449.17349,-19906.52737,273.480861,C,27,-14,-10623580.1,16449175.7,-19906526.4,0.000273516
1140,PC28,-16476.50576,-1782.189708,-22446.04974,208.120802,C,28,-14,-16476505.6,-1782185.58,-22446048.8,0.000208151
1140,PC29,13658.51917,21743.33721,10930.93948,243.959481,C,29,-14,13658523.6,21743333.4,10930938.9,0.000243997
1140,PC30,1813.20963,26907.66239,-7231.825653,-27.283279,C,30,-14,1813215.68,26907661,-7231825.38,-2.73E-05
1140,PC32,-17403.62435,8883.278423,19948.80138,-570.165242,C,32,-14,-17403621.3,8883282.3,19948800.5,-0.00057014
1140,PC33,-20733.10174,-14524.90499,-11757.09959,-950.131806,C,33,-14,-20733104.4,-14524899.3,-11757099,-0.000950182
1140,PC34,-2886.734254,-27136.59262,5757.793102,372.883638,C,34,-14,-2886740.38,-27136590.8,5757792.89,0.000372909
1140,PC35,16636.96083,1323.537191,22358.46069,429.759509,C,35,-14,16636960.6,1323532.87,22358459.8,0.000429789
1140,PC36,9352.77574,13503.33656,-22545.60817,-9.156126,C,36,-14,9352778.31,13503334.1,-22545607.2,-9.16E-06
1140,PC37,-21209.71681,18021.89048,1829.918575,-937.496595,C,37,-14,-21209711.7,18021894.9,1829918.78,-0.00093749
1140,PC38,-25382.58136,27393.71191,19496.04887,137.804726,C,38,-14,-25382573.8,27393716.6,19496048.6,0.00013785
1140,PC39,-12574.58085,37038.62581,16087.67882,-7.24003,C,39,-14,-12574571.4,37038627.3,16087678.8,-7.19E-06
1140,PC40,-9856.094009,21591.46407,-34832.02007,-57.257297,C,40,-14,-9856089.36,21591465.6,-34832018.7,-5.72E-05
1140,PC41,-27053.08348,-4431.054457,5319.1008,-893.220468,C,41,-14,-27053083.7,-4431047.75,5319100.91,-0.000893226
1140,PC42,-1783.833803,-16452.14223,-22427.43113,-452.993271,C,42,-14,-1783837.69,-16452141.1,-22427430.6,-0.000453015
1140,PC43,-13289.72781,-22342.73826,-10120.55469,61.03611,C,43,-14,-13289732.6,-22342734,-10120554.4,6.11E-05
1140,PC44,10203.11069,-16679.22631,19884.41927,389.425555,C,44,-14,10203106.7,-16679227.8,19884418.5,0.000389457
1140,PC45,21682.61256,-3247.160347,-17288.70855,-71.181535,C,45,-14,21682611,-3247164.91,-17288707.9,-7.11E-05
1140,PC46,-7603.742893,22008.56178,-15363.51306,-125.226599,C,46,-14,-7603737.5,22008563,-15363512.1,-0.000125152
1145,PC06,-9127.44277,40650.70315,7494.447886,120.874538,C,6,286,-9127432.01,40650704,7494447.36,0.000120937
1145,PC07,-6171.9226,27357.53295,-31372.20346,-828.1515,C,7,286,-6171916.4,27357532.4,-31372203.9,-0.000828066
1145,PC08,-19793.73641,26359.82032,26158.91602,25.494313,C,8,286,-19793731.5,26359823.1,26158915.7,2.56E-05
1145,PC09,-5204.951399,42164.0588,-802.366396,-512.604362,C,9,286,-5204940.85,42164059.2,-802366.435,-0.000512556
1145,PC10,1840.568406,29481.78397,-29607.80627,78.239891,C,10,286,1840574.94,29481781.8,-29607806.7,7.83E-05
1145,PC11,-7184.326646,-26882.97257,-2069.669329,419.129312,C,11,286,-7184332.32,-26882970,-2069669.87,0.000419185
1145,PC12,5298.73759,-22721.27534,15346.86146,765.998668,C,12,286,5298731.7,-22721276.3,15346860.4,0.000766056
1145,PC13,-10431.3958,26908.64949,30794.12842,418.736397,C,13,286,-10431390.1,26908650.8,30794128.1,0.000418791
1145,PC14,-11572.79326,-16739.0661,-19104.07911,227.190658,C,14,286,-11572796.6,-16739063.1,-19104078.5,0.000227256
1145,PC16,-10696.17337,39705.15607,10354.79262,-349.487817,C,16,286,-10696162.5,39705157.6,10354792.6,-0.000349445
1145,PC19,20259.54178,14534.82292,12534.55991,-925.381729,C,19,286,20259544.2,14534817.8,12534559.2,-0.00092533
1145,PC20,2793.94371,16484.57119,22351.99032,-178.906096,C,20,286,2793947.53,16484569.9,22351989.2,-0.000178849
1145,PC21,18007.03579,-8574.679871,-19489.19533,-961.911812,C,21,286,18007033.1,-8574683.22,-19489194.6,-0.000961851
1145,PC22,27105.33693,4114.143691,-5131.935845,-103.739506,C,22,286,27105336.6,4114137.65,-5131935.74,-0.000103674
1145,PC23,-21227.93604,2588.52407,17920.67874,-780.131005,C,23,286,-21227934.3,2588529.14,17920678.2,-0.000780052
1145,PC24,8786.868939,-22564.5175,13870.6926,899.633504,C,24,286,8786863.56,-22564518.4,13870692,0.000899679
1145,PC25,-9502.331559,-13475.43312,22500.06057,330.126673,C,25,286,-9502333.96,-13475430.3,22500059.8,0.000330163
1145,PC26,20644.49212,-18660.79261,-2340.938416,-251.575139,C,26,286,20644487,-18660796.6,-2340938.58,-0.000251547
1145,PC27,-10797.40435,15782.40296,-20347.90579,273.482431,C,27,286,-10797400.3,15782405.2,-20347904.8,0.000273517
1145,PC28,-16642.13147,-2530.701948,-22251.05649,208.122055,C,28,286,-16642131.5,-2530697.82,-22251055.5,0.000208153
1145,PC29,13718.9995,22100.93922,10107.56089,243.960989,C,29,286,13719004,22100935.4,10107560.3,0.000243998
1145,PC30,1706.950912,26664.6129,-8105.309182,-27.284714,C,30,286,1706956.86,26664611.5,-8105308.94,-2.73E-05
1145,PC32,-18047.51164,8684.536414,19458.11201,-570.167029,C,32,286,-18047508.7,8684540.4,19458111.1,-0.000570142
1145,PC33,-20326.90159,-14429.94774,-12555.16327,-950.13277,C,33,286,-20326904.2,-14429942.2,-12555162.7,-0.000950183
1145,PC34,-2790.128078,-26941.83443,6649.850268,372.886101,C,34,286,-2790134.13,-26941832.7,6649850.06,0.000372912
1145,PC35,16829.53258,2062.810812,22158.68174,429.756786,C,35,286,16829532.5,2062806.5,22158680.8,0.000429786
1145,PC36,8789.8922,14033.12158,-22448.09836,-9.152082,C,36,286,8789894.85,14033119.3,-22448097.4,-9.16E-06
1145,PC37,-21189.49821,17929.41322,2745.423991,-937.497467,C,37,286,-21189493.1,17929417.6,2745424.22,-0.000937491
1145,PC38,-25414.90144,27816.65474,18840.43367,137.805419,C,38,286,-25414893.8,27816659.5,18840433.4,0.00013785
1145,PC39,-12216.77234,36862.60227,16752.95979,-7.24013,C,39,286,-12216763,36862603.6,16752959.7,-7.19E-06
1145,PC40,-10166.81871,21324.29349,-34911.12907,-57.257811,C,40,286,-10166814.1,21324295.1,-34911127.7,-5.72E-05
1145,PC41,-27203.91935,-4501.228128,4402.286917,-893.222145,C,41,286,-27203919.6,-4501221.42,4402286.99,-0.000893227
1145,PC42,-1038.663221,-16240.18501,-22626.71006,-452.992229,C,42,286,-1038666.99,-16240184,-22626709.6,-0.000453014
1145,PC43,-13337.30005,-22674.63178,-9283.825036,61.036523,C,43,286,-13337304.9,-22674627.6,-9283824.69,6.11E-05
1145,PC44,10406.51388,-16018.93365,20317.81747,389.428981,C,44,286,10406510.1,-16018935.1,20317816.7,0.000389461
1145,PC45,21266.27747,-2810.750992,-17872.08487,-71.182263,C,45,286,21266276,-2810755.42,-17872084.2,-7.11E-05
1145,PC46,-8003.484642,22335.53943,-14671.36856,-125.227558,C,46,286,-8003479.19,22335540.7,-14671367.6,-0.000125153
1150,PC06,-8742.440093,40594.90042,8220.623336,120.882131,C,6,586,-8742429.37,40594901.2,8220622.87,0.000120945
1150,PC07,-6435.65303,27175.4117,-31480.2939,-828.169999,C,7,586,-6435646.96,27175411.2,-31480294.4,-0.000828084
1150,PC08,-19933.2578,26814.78845,25581.35534,25.485474,C,8,586,-19933252.9,26814791.2,25581354.9,2.56E-05
1150,PC09,-4810.346865,42226.55666,-56.728117,-512.619861,C,9,586,-4810336.32,42226557,-56728.0913,-0.000512571
1150,PC10,1606.728857,29253.22354,-29853.26568,78.23521,C,10,586,1606735.23,29253221.4,-29853266.1,7.83E-05
1150,PC11,-7180.91606,-26942.32187,-1127.291036,419.135165,C,11,586,-7180921.77,-26942319.3,-1127291.6,0.000419191
1150,PC12,5436.219296,-22203.40955,16042.89221,765.995949,C,12,586,5436213.56,-22203410.5,16042891.1,0.000766054
1150,PC13,-10640.46493,27299.48854,30369.55794,418.737267,C,13,586,-10640459.3,27299489.9,30369557.6,0.000418792
1150,PC14,-10928.51493,-16579.33511,-19613.92005,227.21616,C,14,586,-10928518.2,-16579332.3,-19613919.4,0.000227282
1150,PC16,-10304.80573,39618.74954,11071.89152,-349.494549,C,16,586,-10304794.9,39618751,11071891.5,-0.000349451
1150,PC19,19827.89116,14438.65018,13314.1334,-925.380693,C,19,586,19827893.6,14438645.2,13314132.7,-0.000925329
1150,PC20,2050.589433,16288.6313,22576.08666,-178.917263,C,20,586,2050593.17,16288630.2,22576085.5,-0.000178861
1150,PC21,18639.99572,-8386.945816,-18968.67895,-961.911676,C,21,586,18639993,-8386949.3,-18968678.2,-0.000961851
1150,PC22,27253.34013,4180.367273,-4211.719761,-103.735311,C,22,586,27253339.8,4180361.23,-4211719.62,-0.00010367
1150,PC23,-20807.79583,2124.965272,18466.06829,-780.130301,C,23,586,-20807794.2,2124970.19,18466067.8,-0.000780052
1150,PC24,9146.00734,-22861.7065,13134.21353,899.64394,C,24,586,9146001.93,-22861707.4,13134212.9,0.000899689
1150,PC25,-8964.436149,-14027.97373,22383.42853,330.12939,C,25,586,-8964438.62,-14027971.1,22383427.7,0.000330165
1150,PC26,20615.53439,-18556.69194,-3253.109858,-251.576781,C,26,586,20615529.3,-18556695.8,-3253110.05,-0.000251548
1150,PC27,-10988.00932,15105.15633,-20755.75998,273.484047,C,27,586,-10988005.5,15105158.6,-20755759,0.000273519
1150,PC28,-16820.76401,-3268.714049,-22019.31828,208.12333,C,28,586,-16820764.2,-3268709.93,-22019317.3,0.000208154
1150,PC29,13778.425,22430.01423,9267.498803,243.9625,C,29,586,13778429.5,22430010.4,9267498.15,0.000244
1150,PC30,1587.485766,26395.31526,-8965.433689,-27.286208,C,30,586,1587491.61,26395313.9,-8965433.48,-2.73E-05
1150,PC32,-18678.61211,8503.539772,18935.36654,-570.1688,C,32,586,-18678609.2,8503543.87,18935365.7,-0.000570144
1150,PC33,-19892.7693,-14336.47475,-13332.51247,-950.133723,C,33,586,-19892771.9,-14336469.3,-13332512,-0.000950184
1150,PC34,-2681.126323,-26719.9139,7530.910216,372.888553,C,34,586,-2681132.3,-26719912.2,7530910.01,0.000372914
1150,PC35,17034.47471,2790.968035,21922.31175,429.7541,C,35,586,17034474.8,2790963.73,21922310.8,0.000429784
1150,PC36,8240.044871,14570.77826,-22313.49187,-9.148014,C,36,586,8240047.6,14570776.1,-22313490.9,-9.15E-06
1150,PC37,-21148.92303,17814.54239,3656.39019,-937.498365,C,37,586,-21148917.9,17814546.8,3656390.45,-0.000937492
1150,PC38,-25428.65954,28240.56999,18175.77725,137.806122,C,38,586,-25428651.9,28240574.7,18175776.9,0.000137851
1150,PC39,-11867.05485,36671.2598,17410.29634,-7.240208,C,39,586,-11867045.5,36671261,17410296.3,-7.19E-06
1150,PC40,-10488.92867,21070.96179,-34973.51792,-57.258322,C,40,586,-10488924.2,21070963.5,-34973516.5,-5.72E-05
1150,PC41,-27325.7687,-4560.171982,3478.218145,-893.223778,C,41,586,-27325768.9,-4560165.29,3478218.18,-0.000893229
1150,PC42,-283.29378,-16041.92566,-22788.50254,-452.99125,C,42,586,-283297.445,-16041924.8,-22788502.1,-0.000453013
1150,PC43,-13383.11058,-22977.86162,-8431.753283,61.036936,C,43,586,-13383115.5,-22977857.5,-8431752.91,6.11E-05
1150,PC44,10626.78955,-15349.08346,20717.61246,389.432402,C,44,586,10626785.9,-15349085,20717611.6,0.000389464
1150,PC45,20844.64117,-2352.719677,-18426.00641,-71.183029,C,45,586,20844639.8,-2352723.97,-18426005.8,-7.11E-05
1150,PC46,-8379.723969,22653.27315,-13954.97852,-125.228479,C,46,586,-8379718.46,22653274.5,-13954977.5,-0.000125154
1155,PC06,-8360.290485,40522.54146,8942.910904,120.889588,C,6,886,-8360279.81,40522542.1,8942910.5,0.000120952
1155,PC07,-6707.080809,27004.92437,-31573.23093,-828.18836,C,7,886,-6707074.86,27004923.9,-31573231.4,-0.000828103
1155,PC08,-20052.69064,27275.34622,24991.47875,25.476727,C,8,886,-20052685.7,27275349,24991478.3,2.56E-05
1155,PC09,-4413.429695,42272.21037,688.936882,-512.635505,C,9,886,-4413419.16,42272210.6,688936.973,-0.000512586
1155,PC10,1363.089979,29034.77027,-30084.09045,78.230386,C,10,886,1363096.19,29034768.1,-30084090.9,7.83E-05
1155,PC11,-7170.99854,-26970.37379,-183.051704,419.140977,C,11,886,-7171004.27,-26970371.2,-183052.272,0.000419197
1155,PC12,5590.438687,-21665.98225,16712.49996,765.993274,C,12,886,5590433.11,-21665983.2,16712498.9,0.000766051
1155,PC13,-10832.25104,27699.13184,29930.49001,418.738252,C,13,886,-10832245.4,27699133.3,29930489.6,0.000418793
1155,PC14,-10264.64896,-16428.80836,-20091.40265,227.241672,C,14,886,-10264652.2,-16428805.8,-20091402,0.000227307
1155,PC16,-9917.668804,39515.63398,11783.78225,-349.501291,C,16,886,-9917657.98,39515635.3,11783782.3,-0.000349457
1155,PC19,19368.85426,14345.04657,14071.73405,-925.379709,C,19,886,19368856.6,14345041.7,14071733.4,-0.000925328
1155,PC20,1296.560712,16106.38831,22762.95396,-178.928432,C,20,886,1296564.37,16106387.4,22762952.8,-0.000178872
1155,PC21,19258.87154,-8216.740892,-18416.78277,-961.91152,C,21,886,19258868.9,-8216744.5,-18416782.1,-0.00096185
1155,PC22,27371.98636,4235.845323,-3284.539487,-103.731147,C,22,886,27371986.1,4235839.28,-3284539.31,-0.000103665
1155,PC23,-20383.99251,1640.44859,18980.96052,-780.12964,C,23,886,-20383991,1640453.36,18980960,-0.000780051
1155,PC24,9481.675005,-23147.3029,12376.0551,899.654439,C,24,886,9481669.57,-23147303.9,12376054.5,0.0008997
