Œ¿–«±Í ∂,PRN,tk,X,Y,Z,clockBias
C,21,-1214,6608435.11,-14450974.3,-22923415.7,-0.000961852257
C,22,-1214,21034667.6,416434.239,-18318625.8,-0.000103744578
C,23,-1214,-26470026,7255758.6,5024900.63,-0.000780062494
C,24,-1214,-628495.996,-17055309.3,22060565.1,0.000899500644
C,25,-1214,-19617869.2,-6063930.44,18873492.4,0.000330116172
C,26,-1214,17477750.3,-17791133.2,12533505.3,-0.000251519009
C,27,-1214,-9651884.06,24592355.6,-9030925.07,0.000273487489
C,28,-1214,-15844450,10367090.4,-20495229.1,0.000208132295
C,29,-1214,13512041.2,12725083.9,20835594.3,0.000243972934
C,30,-1214,2675391.07,26800202.1,7346879.59,-2.72426876e-05
C,32,-1214,-6639460.15,14441043.6,22955118.8,-0.000570113842
C,33,-1214,-23304687.4,-15136052.6,2676316.61,-0.000950167607
C,34,-1214,-3727804.58,-26215532.9,-8780262.69,0.000372870777
C,35,-1214,15538227.6,-10780771.9,20494931.8,0.000429830726
C,36,-1214,19132254.3,6848081.98,-19117854.8,-9.22708098e-06
C,37,-1214,-18177520.3,17280750.5,-12206512,-0.00093747629
C,38,-1214,-22497354.9,21398550.1,28515708.8,0.000137839271
C,39,-1214,-18816594,37590727.2,4629968.44,-7.19152383e-06
C,40,-1214,-6838259.89,27260619.2,-31344444,-5.72206248e-05
C,41,-1214,-21492783.3,-1007729.65,17836147.1,-0.000893201346
C,42,-1214,-11310967.5,-20908029,-14594233,-0.000453029174
C,43,-1214,-13258749.4,-13671984.9,-20397553.9,6.10635588e-05
C,44,-1214,8827870.3,-24828876.4,9117898.7,0.000389403735
C,45,-1214,26493095.9,-7353134.42,-4861621.69,-7.1093298e-05
C,46,-1214,1644302.2,16635925.3,-22352501.7,-0.000125136279
C,59,-1214,-32330857.1,27045742.5,-1207384.03,-1.33051429e-07
C,60,-1214,7286282.97,41490969.1,-2033852.57,-2.29917649e-07
C,62,-1214,-39591604,14131629.9,-3241290.73,2.3929632e-07
C,1,-914,-34320428.5,24444136,-1339990.08,0.000885147062
C,2,-914,4366684.25,41905210.3,-2208944.94,0.000442225711
C,3,-914,-14870783.1,39420166.8,-2327681.5,-1.55566386e-05
C,4,-914,-39609815.9,14382387.8,-870087.746,0.00083298446
C,5,-914,21862631.1,36043978.7,-1941159.34,-0.000750127669
C,6,-914,-15083497.2,39300089.1,-4369135.17,0.000120812506
C,7,-914,-3352773.17,31508350.1,-27644535.1,-0.000827769214
C,8,-914,-15156243.6,20503680.8,33519255.9,2.57294637e-05
C,9,-914,-10633816.4,39052735.7,-12445021.5,-0.000512310993
C,10,-914,3961142.42,34101032.2,-23806579,7.83837025e-05
C,11,-914,-7457520.84,-21812017.1,-15660981.6,0.000419091858
C,12,-914,4587595.89,-27475968.5,1660169.77,0.00076609894
C,13,-914,-5155421.89,22397856.2,35476449.5,0.00041877339
C,14,-914,-18540946.8,-19544149.2,-7379785.16,0.000226847362
C,16,-914,-16926012.4,38773052.1,-1546699.16,-0.000349342905
C,19,-914,23243442.6,15311139.4,-1793128.76,-0.000925345503
C,20,-914,12233684.6,20679796.7,14180499.8,-0.000178670334
C,21,-914,7242611.35,-13982994.4,-23021085.2,-0.000961852152
C,22,-914,21521278.1,797507.988,-17730727.1,-0.000103740433
C,23,-914,-26318663.9,7132567.64,5916473.82,-0.000780061824
C,24,-914,68261.5984,-17345659.2,21842872.5,0.000899511072
C,25,-914,-19033929,-6366860.09,19365413.7,0.000330118875
C,26,-914,17874749.7,-17927291,11757872.4,-0.000251520611
C,27,-914,-9647774.24,24267171,-9876692.18,0.000273489161
C,28,-914,-15775110.8,9660561.36,-20889889.9,0.000208133643
C,29,-914,13436677.2,13429126,20438930.8,0.000243974406
C,30,-914,2617310.71,27033102.4,6462962.79,-2.72440858e-05
C,32,-914,-7276518.11,13979396.4,23048104.5,-0.000570115558
C,33,-914,-23351061.5,-15200387.3,1742127.93,-0.000950168574
C,34,-914,-3663541.55,-26497229.5,-7917602.48,0.000372873228
C,35,-914,15497358.4,-10071132.9,20884051.1,0.00042982796
C,36,-914,18533953.9,7139481.62,-19594042.5,-9.22306437e-06
C,37,-914,-18567469.7,17401931.2,-11421682.2,-0.000937477198
C,38,-914,-22794958.3,21701347.6,28043939.6,0.000137839965
C,39,-914,-18427643,37684524.4,5377360.09,-7.19138912e-06
C,40,-914,-6904055.32,26856534.7,-31681052.2,-5.72212223e-05
C,41,-914,-21964543,-1374595.64,17224883.7,-0.000893202832
C,42,-914,-10884990.3,-20619399.2,-15308198.6,-0.000453028226
C,43,-914,-13180404.7,-14359856.5,-19970308.7,6.10640133e-05
C,44,-914,8842602.48,-24498546.9,9958155.4,0.000389407057
C,45,-914,26344966.6,-7237906.52,-5757960.77,-7.10939499e-05
C,46,-914,939797.208,16929371,-22170962.2,-0.000125137193
C,59,-914,-32331058.5,27048496.9,-1144597.11,-1.33007424e-07
C,60,-914,7285911.89,41489414.2,-2065613.53,-2.29944557e-07
C,62,-914,-39597446.1,14134927.7,-3157146.73,2.39292306e-07
C,1,-614,-34321160.5,24445133.4,-1293371.53,0.000885147383
C,2,-614,4366678.18,41906355.5,-2202617.82,0.000442235737
C,3,-614,-14871166.9,39421817.3,-2307358.77,-1.55471154e-05
C,4,-614,-39610127.3,14383156.9,-817784.779,0.00083297328
C,5,-614,21862896.7,36042803.1,-1961851.18,-0.000750146447
C,6,-614,-14750893.7,39502493.7,-3628213.39,0.000120820192
C,7,-614,-3437858.14,31200528.2,-27983427.6,-0.000827787757
C,8,-614,-15556989.6,20762284.1,33171867.2,2.57206046e-05
C,9,-614,-10369155.5,39349866.1,-11747023.1,-0.000512326331
C,10,-614,3928088.65,33781689.1,-24265601.7,7.83784515e-05
C,11,-614,-7377678.77,-22333679.1,-14950760.3,0.00041909762
C,12,-614,4597251.29,-27402781.2,2599976.85,0.000766096246
C,13,-614,-5566555,22561281.4,35305755,0.000418774538
C,14,-614,-18308024.1,-19409115.3,-8261249.17,0.000226872951
C,16,-614,-16568032.5,38955515.3,-793269.504,-0.000349349442
C,19,-614,23267044.8,15358038.3,-854614.919,-0.000925344542
C,20,-614,11816059.8,20407894.8,14911333.5,-0.000178681533
C,21,-614,7888506.31,-13526599.9,-23080700.3,-0.00096185205
C,22,-614,21998817.7,1156550.06,-17113528.4,-0.000103736289
C,23,-614,-26142160.7,6993836.48,6798275.48,-0.000780061155
C,24,-614,752018.248,-17645843.8,21589074.4,0.000899521501
C,25,-614,-18441280.7,-6688052.68,19825314.2,0.000330121578
C,26,-614,18244951.1,-18059241.5,10962843.7,-0.000251522209
C,27,-614,-9647231.29,23913495.6,-10706178.3,0.000273490833
C,28,-614,-15718499.8,8939948.58,-21250058.6,0.000208134992
C,29,-614,13376089.7,14120399.1,20008524.1,0.000243975879
C,30,-614,2565719.56,27236766.7,5568389.95,-2.72454827e-05
C,32,-614,-7925011.4,13529531.4,23103111.1,-0.000570117273
C,33,-614,-23372497.8,-15245447,805066.204,-0.000950169543
C,34,-614,-3606681.81,-26750467.5,-7041857.85,0.000372875677
C,35,-614,15469621.8,-9348156.77,21238632.8,0.000429825197
C,36,-614,17927055.5,7448875.15,-20037866.4,-9.21904925e-06
C,37,-614,-18930394.3,17519145,-10617970.8,-0.000937478107
C,38,-614,-23079025.8,22016865.7,27558740.4,0.000137840656
C,39,-614,-18035037.2,37761383.9,6122201.53,-7.1912535e-06
C,40,-614,-6987448.92,26455658.7,-32002432.2,-5.72218153e-05
C,41,-614,-22426287.8,-1719435.39,16585311.5,-0.000893204322
C,42,-614,-10433487.5,-20325748.9,-15996857.2,-0.000453027284
C,43,-614,-13116412.8,-15034012.1,-19510100.3,6.10644655e-05
C,44,-614,8862003.36,-24140149.7,10781933.8,0.000389410379
C,45,-614,26171403.6,-7107173.98,-6644809.29,-7.10946012e-05
C,46,-614,247267.808,17233558.7,-21952849.4,-0.000125138111
C,59,-614,-32331143.7,27051261.6,-1081262.64,-1.32963177e-07
C,60,-614,7285476.33,41487891.7,-2096386.35,-2.29971567e-07
C,62,-614,-39603136,14138476.7,-3071491.72,2.3928861e-07
C,1,-314,-34321838.7,24446154.9,-1246133.73,0.000885147704
C,2,-314,4366727.22,41907537.2,-2195238.25,0.000442245764
C,3,-314,-14871493,39423526.3,-2285934.17,-1.55375914e-05
C,4,-314,-39610383.1,14383930.4,-765090.144,0.0008329621
C,5,-314,21863138.8,36041661.3,-1981606.14,-0.000750165225
C,6,-314,-14409829.3,39690369.6,-2885574.3,0.00012082788
C,7,-314,-3536314.93,30896602.8,-28308820.1,-0.000827806298
C,8,-314,-15946014.7,21038132,32808545.5,2.57117422e-05
C,9,-314,-10091812.7,39635390.3,-11043477.9,-0.000512341655
C,10,-314,3881036.54,33463647.4,-24712686.4,7.8373203e-05
C,11,-314,-7311463.47,-22832215.3,-14215763.7,0.000419103388
C,12,-314,4605414.6,-27297862.2,3535491.8,0.000766093557
C,13,-314,-5970164.08,22742613,35118287.9,0.000418775681
C,14,-314,-18047550.8,-19262209.1,-9129111.57,0.000226898536
C,16,-314,-16202507.2,39122378.9,-39464.6681,-0.000349355972
C,19,-314,23264957.2,15386422.1,85312.3513,-0.000925343579
C,20,-314,11372563.4,20130893,15617538.3,-0.000178692728
C,21,-314,8544831.3,-13082810.1,-23102160.2,-0.00096185195
C,22,-314,22465759.9,1493569.23,-16468048.3,-0.000103732147
C,23,-314,-25941423.2,6838647.44,7668849.15,-0.000780060486
C,24,-314,1421561.37,-17954917.5,21299593.1,0.000899531933
C,25,-314,-17841420.1,-7027479.42,20252434.2,0.000330124282
C,26,-314,18588137.1,-18185655.8,10149732.6,-0.000251523804
C,27,-314,-9651490.33,23531928.4,-11518017.1,0.000273492508
C,28,-314,-15675268.4,8206668.09,-21575140,0.000208136339
C,29,-314,13329759.6,14797457.6,19545084.9,0.000243977353
C,30,-314,2519387.98,27410701.3,4664636.42,-2.72468784e-05
C,32,-314,-8583644.87,13092447.7,23120049.5,-0.000570118987
C,33,-314,-23368149.9,-15272288.3,-133323.373,-0.000950170512
C,34,-314,-3556033.31,-26974649,-6154475.31,0.000372878125
C,35,-314,15455604.7,-8613281.87,21558093.2,0.000429822436
C,36,-314,17313057.2,7776242.61,-20448592.3,-9.21503559e-06
C,37,-314,-19266069.5,17631065.7,-9796706.15,-0.000937479017
C,38,-314,-23349012.6,22344498.6,27060341.6,0.000137841345
C,39,-314,-17639519.5,37821163.2,6864139.6,-7.19111708e-06
C,40,-314,-7088284,26058761.3,-32308432.9,-5.72224037e-05
C,41,-314,-22876512.7,-2042318.02,15918478.1,-0.000893205815
C,42,-314,-9956798.46,-20028527,-16659065.9,-0.000453026347
C,43,-314,-13066216.1,-15693043.7,-19017685.7,6.10649155e-05
C,44,-314,8887264.14,-23754336.8,11587870.9,0.000389413702
C,45,-314,25973310.1,-6959996.78,-7520705.76,-7.1095252e-05
C,46,-314,-432024.934,17547577.3,-21698519,-0.000125139032
C,59,-314,-32331112.6,27054031.6,-1017410.93,-1.32918691e-07
C,60,-314,7284977.76,41486404.4,-2126156.3,-2.29998686e-07
C,62,-314,-39608663.1,14142270.4,-2984366.71,2.39285235e-07
C,1,-14,-34322461.8,24447197.8,-1198299.29,0.000885148024
C,2,-14,4366833.08,41908754.3,-2186809.82,0.000442255792
C,3,-14,-14871759.2,39425292,-2263417.99,-1.55280666e-05
C,4,-14,-39610582.5,14384705.6,-712029.078,0.000832950918
C,5,-14,21863359,36040554.3,-2000414.82,-0.000750184003
C,6,-14,-14060946.4,39863363,-2141569.47,0.000120835569
C,7,-14,-3647960.04,30597157.9,-28620557.3,-0.000827824836
C,8,-14,-16322573.9,21330693.1,32429462.6,2.57028764e-05
C,9,-14,-9802308.86,39908779.8,-10334721.5,-0.000512356963
C,10,-14,3820057.41,33147524.3,-25147614.9,7.83679573e-05
C,11,-14,-7257918.08,-23306470,-13457214.5,0.000419109162
C,12,-14,4613463.9,-27161306,4465171.19,0.000766090872
C,13,-14,-6365473.82,22941502.4,34914132.6,0.000418776818
C,14,-14,-17759338.6,-19104808.7,-9981941.87,0.000226924118
C,16,-14,-15830126.2,39273335.2,714359.028,-0.000349362494
C,19,-14,23236400.3,15397401.5,1025098.91,-0.000925342611
C,20,-14,10903526.1,19850244.4,16297950.3,-0.00017870392
C,21,-14,9210242.25,-12652571.9,-23085426.9,-0.000961851851
C,22,-14,22920593.2,1808666.53,-15795351.9,-0.000103728006
C,23,-14,-25717425.4,6666143.3,8526756.94,-0.000780059817
C,24,-14,2075737.99,-18271872.2,20974909.8,0.000899542368
C,25,-14,-17235847.9,-7385024.59,20646068.5,0.000330126987
C,26,-14,18904180.1,-18305203.9,9319881.83,-0.000251525395
C,27,-14,-9661752.73,23123154,-12310871.3,0.000273494183
C,28,-14,-15645989.4,7462177.64,-21864597.2,0.000208137687
C,29,-14,13297088.8,15458897.4,19049379,0.000243978827
C,30,-14,2477060.52,27554501.5,3753192.54,-2.72482728e-05
C,32,-14,-9251069.43,12669071.4,23098893.3,-0.0005701207
C,33,-14,-23337248.8,-15282024.1,-1071493.33,-0.000950171482
C,34,-14,-3510372.46,-27169262.8,-5256920.82,0.000372880571
C,35,-14,15455814,-7867984.36,21841907.1,0.000429819678
C,36,-14,16693462.2,8121477.24,-20825540.2,-9.21102334e-06
C,37,-14,-19574360.8,17736365.7,-8959245.29,-0.000937479927
C,38,-14,-23604400.7,22683617.3,26548980.3,0.000137842031
C,39,-14,-17241838.4,37863752.1,7602822.54,-7.19097995e-06
C,40,-14,-7206370.31,25666605.3,-32598910.6,-5.72229876e-05
C,41,-14,-23313730.8,-2343403.54,15225476.1,-0.000893207313
C,42,-14,-9455355.91,-19729170.2,-17293725.5,-0.000453025415
C,43,-14,-13029179.9,-16335586.9,-18493875.3,6.10653633e-05
C,44,-14,8919538.84,-23341844,12374633.1,0.000389417024
C,45,-14,25751657.6,-6795495.13,-8384206.81,-7.10959023e-05
C,46,-14,-1096876.5,17870450.2,-21408386.8,-0.000125139956
C,59,-14,-32330965.3,27056802,-953072.553,-1.32873969e-07
C,60,-14,7284417.77,41484954.8,-2154909.17,-2.30025923e-07
C,62,-14,-39614017.3,14146301.3,-2895813.44,2.39282181e-07
C,1,286,-34323028.5,24448259.4,-1149891.11,0.000885148345
C,2,286,4366997.39,41910005.2,-2177336.62,0.000442265822
C,3,286,-14871963.4,39427112.3,-2239821.02,-1.55185411e-05
C,4,286,-39610724.9,14385479.7,-658627,0.000832939737
C,5,286,21863558.9,36039483.1,-2018268.24,-0.000750202781
C,6,286,-13704901.8,40021148.4,-1396551.06,0.00012084326
C,7,286,-3772584.63,30302769,-28918490.3,-0.000827843371
C,8,286,-16685946.4,21639404,32034798.2,2.56940073e-05
C,9,286,-9501187.36,40169529.1,-9621091.86,-0.000512372257
C,10,286,3745249.71,32833933.7,-25570174.7,7.83627145e-05
C,11,286,-7216021.84,-23755360.2,-12676373.9,0.000419114943
C,12,286,4622771.13,-26993304.4,5387481.67,0.000766088192
C,13,286,-6751724.72,23157567.3,34693381.4,0.000418777949
C,14,286,-17443292.4,-18938310.4,-10818334,0.000226949697
C,16,286,-15451592.1,39408107.1,1467845.5,-0.00034936901
C,19,286,23180675.5,15392139.6,1963191.17,-0.000925341641
C,20,286,10409372,19567390,16951448.6,-0.00017871511
C,21,286,9883344.55,-12236756.5,-23030525.9,-0.000961851755
C,22,286,23361826.6,2102034.38,-15096549.7,-0.000103723867
C,23,286,-25471204.9,6475531.21,9370581.85,-0.000780059149
C,24,286,2713458.73,-18595641.9,20615563.7,0.000899552805
C,25,286,-16626065,-7760485.58,21005567.1,0.000330129692
C,26,286,19193042.8,-18416560,8474661.53,-0.000251526984
C,27,286,-9679181.04,22687940.7,-13083435.1,0.00027349586
C,28,286,-15631154.8,6707971.4,-22117951.9,0.000208139034
C,29,286,13277402.7,16103360.1,18522224.8,0.000243980302
C,30,286,2437461.32,27667853.3,2835561.22,-2.72496661e-05
C,32,286,-9925886.91,12260252.3,23039678.8,-0.000570122412
C,33,286,-23279106.5,-15275819.2,-2007896.48,-0.000950172453
C,34,286,-3468449.44,-27333886.8,-4350677.36,0.000372883015
C,35,286,15470674.7,-7113772.88,22089608.2,0.000429816923
C,36,286,16069774.2,8484385.49,-21168086.5,-9.20701246e-06
C,37,286,-19855223.8,17833721.2,-8106972.4,-0.000937480838
C,38,286,-23844700.1,23033570.5,26024899.8,0.000137842714
C,39,286,-16842746.3,37889073.2,8337900.14,-7.19084219e-06
C,40,286,-7341484.45,25279944.1,-32873729.2,-5.72235668e-05
C,41,286,-23736478.9,-2622941.73,14507441.3,-0.000893208814
C,42,286,-8929684.27,-19429096.8,-17899781.9,-0.000453024489
C,43,286,-13004595.7,-16960325.9,-17939531.5,6.10658089e-05
C,44,286,8959939.31,-22903487.9,13140919,0.000389420346
C,45,286,25507482.1,-6612853.37,-9233889.49,-7.10965523e-05
C,46,286,-1746143.14,18201139,-21082927.5,-0.000125140883
C,59,286,-32330701.9,27059567.7,-888278.29,-1.32829015e-07
C,60,286,7283798.07,41483545.6,-2182631.19,-2.30053285e-07
C,62,286,-39619188.6,14150561.8,-2805874.31,2.3927945e-07
C,1,586,-34323537.9,24449337,-1100932.37,0.000885148664
C,2,586,4367221.72,41911288.5,-2166823.25,0.000442275853
C,3,586,-14872103.5,39428985.2,-2215154.58,-1.55090149e-05
C,4,586,-39610809.7,14386250,-604909.49,0.000832928554
C,5,586,21863740.1,36038448.6,-2035157.88,-0.000750221558
C,6,586,-13342366,40163429.4,-650871.67,0.000120850952
C,7,586,-3909954.81,30014001.7,-29202477.3,-0.000827861904
C,8,586,-17035436.5,21963670.2,31624739.5,2.56851349e-05
C,9,586,-9189012.78,40417157.2,-8902928.58,-0.000512387536
C,10,586,3656738.86,32523484.4,-25980160.1,7.83574751e-05
C,11,586,-7184694.63,-24177878.9,-11874539.6,0.000419120731
C,12,586,4634696.27,-26794145.7,6300902.5,0.000766085516
C,13,586,-7128174.6,23390392.8,34456134.6,0.000418779074
C,14,586,-17099410.9,-18764123.2,-11636908.7,0.000226975272
C,16,586,-15067618.6,39526448,2220639.08,-0.000349375518
C,19,586,23097168.2,15371847.7,2898038.68,-0.000925340667
C,20,586,9890616.9,19283752.6,17576956.9,-0.000178726296
C,21,586,10562698,-11836156.3,-22937545.7,-0.00096185166
C,22,586,23787995.4,2373955.33,-14372795.4,-0.000103719728
C,23,586,-25203858.8,6266086.25,10198930.2,-0.000780058481
C,24,586,3333701.53,-18925106.4,20222151.3,0.000899563246
C,25,586,-16013566.3,-8153573.24,21330336.8,0.000330132398
C,26,586,19454777.2,-18518408.5,7615466.91,-0.000251528569
C,27,586,-9704894,22227137,-13834436.1,0.000273497537
C,28,586,-15631173.6,5945574.7,-22334785.4,0.00020814038
C,29,586,13269953.1,16729538.9,17964493.2,0.000243981778
C,30,586,2399299.56,27750534.6,1913255.46,-2.72510583e-05
C,32,586,-10606655,11866760.9,22942504.6,-0.000570124122
C,33,586,-23193119.1,-15254885.6,-2940988.45,-0.000950173426
C,34,586,-3428993.56,-27468189.5,-3437242.46,0.000372885457
C,35,586,15500528.1,-6352183.1,22300790.1,0.00042981417
C,36,586,15443491.3,8864687.38,-21475663.8,-9.20300292e-06
C,37,586,-20108704.2,17921817.9,-7241296.21,-0.00093748175
C,38,586,-24069449.8,23393686.4,25488349.5,0.000137843395
C,39,586,-16442998.3,37897081.9,9069023.93,-7.19070391e-06
C,40,586,-7493370.25,24899520.4,-33132760.2,-5.72241414e-05
C,41,586,-24143322.9,-2881270.73,13765550.6,-0.000893210321
C,42,586,-8380398.31,-19129701.5,-18476228.2,-0.000453023568
C,43,586,-12991683.9,-17565998.2,-17355567.2,6.10662522e-05
C,44,586,9009530.46,-22440163.8,13885460.7,0.000389423669
C,45,586,25241880,-6411323.68,-10068353.7,-7.1097202e-05
C,46,586,-2378745.83,18538547.2,-20722674.3,-0.000125141814
C,59,586,-32330323,27062324,-823059.155,-1.32783834e-07
C,60,586,7283120.47,41482179.2,-2209309.12,-2.30080778e-07
C,62,586,-39624167.3,14155043.8,-2714592.4,2.39277042e-07
C,1,886,-34323988.8,24450427.9,-1051446.51,0.000885148983
C,2,886,4367507.57,41912602.5,-2155274.78,0.000442285884
C,3,886,-14872177.3,39430908.5,-2189430.48,-1.54994879e-05
C,4,886,-39610836.7,14387013.7,-550902.284,0.000832917371
C,5,886,21863904.3,36037451.7,-2051075.68,-0.000750240336
C,6,886,-12974021.9,40289938.7,95115.8678,0.000120858646
C,7,886,-4059812.2,29731410.9,-29472382.9,-0.000827880435
C,8,886,-17370375.2,22302867.3,31199481.3,2.56762593e-05
C,9,886,-8866369.92,40651208,-8180572.9,-0.000512402802
C,10,886,3554676.97,32216779.5,-26377371.6,7.83522393e-05
C,11,886,-7162801.59,-24573099.7,-11053043.9,0.000419126526
C,12,886,4650581.52,-26564213.6,7203928.07,0.000766082845
C,13,886,-7494100.02,23639531.4,34202500.2,0.000418780192
C,14,886,-16727787.3,-18583663.3,-12436315.4,0.000227000842
C,16,886,-14678929.3,39628142.7,2972384.63,-0.000349382019
C,19,886,22985350.3,15337779.8,3828096.69,-0.000925339689
C,20,886,9347867.21,19000731.3,18173445.3,-0.00017873748
C,21,886,11246822.2,-11451481.9,-22806637.9,-0.000961851567
C,22,886,24197667,2624800.5,-13625284.3,-0.000103715591
C,23,886,-24916538.8,6037154.83,11010433.7,-0.000780057814
C,24,886,3935515.12,-19259096,19795325.6,0.000899573689
C,25,886,-15399835.2,-8563912.64,21619841.7,0.000330135105
C,26,886,19689524.5,-18609449,6743715.92,-0.000251530151
C,27,886,-9739961.79,21741669.5,-14562637.7,0.000273499216
C,28,886,-15646370,5176538.54,-22514739.2,0.000208141726
C,29,886,13273921.4,17336182.3,17377105.1,0.000243983254
C,30,886,2361275.04,27802415.4,987795.868,-2.72524495e-05
C,32,886,-11291892.6,11489285.7,22807531.9,-0.000570125832
C,33,886,-23078768.8,-15220476.7,-3869230.22,-0.000950174399
C,34,886,-3390718.76,-27571930.7,-2518125.72,0.000372887898
C,35,886,15545630.3,-5584772.25,22475107.1,0.000429811419
C,36,886,14816100.6,9262017.15,-21747763,-9.19899466e-06
C,37,886,-20334937.3,17999356.5,-6363647.71,-0.000937482662
C,38,886,-24278218.6,23763273.4,24939584.9,0.000137844073
C,39,886,-16043350.8,37887766.5,9795847.28,-7.1905652e-06
C,40,886,-7661739.33,24526065.4,-33375882.8,-5.72247113e-05
C,41,886,-24532863.7,-3118815.24,13001020.4,-0.000893211832
C,42,886,-7808201.28,-18832349.4,-19022106.3,-0.000453022652
C,43,886,-12989597.3,-18151399,-16742944.2,6.10666933e-05
C,44,886,9069325.64,-21952841.5,14607026.9,0.000389426992
C,45,886,24956004,-6190229.53,-10886224.4,-7.10978514e-05
C,46,886,-2993673.96,18881524.6,-20328217.7,-0.000125142749
C,59,886,-32329829.4,27065065.8,-757446.358,-1.32738427e-07
C,60,886,7282386.87,41480858,-2234930.19,-2.30108411e-07
C,62,886,-39628944.4,14159738.8,-2622011.42,2.39274958e-07
C,1,1186,-34324380.7,24451529.2,-1001457.22,0.000885149302
C,2,1186,4367856.36,41913945.6,-2142696.79,0.000442295917
C,3,1186,-14872183.2,39432879.9,-2162661.06,-1.54899603e-05
C,4,1186,-39610805.4,14387768.1,-496631.256,0.000832906187
C,5,1186,21864053.1,36036493,-2066014.07,-0.000750259114
C,6,1186,-12600563.1,40400439.2,841058.601,0.000120866341
C,7,1186,-4221874.34,29455539.8,-29728078.9,-0.000827898962
C,8,1186,-17690121.5,22656342.1,30759225.6,2.56673805e-05
C,9,1186,-8533862.63,40871251.2,-7454367.56,-0.000512418053
C,10,1186,3439242.57,31914415,-26761616.1,7.83470074e-05
C,11,1186,-7149158.07,-24940179,-10213250.8,0.000419132328
C,12,1186,4671745.59,-26303986.1,8095070.37,0.000766080179
C,13,1186,-7848797.62,23904504.8,33932594.1,0.000418781305
C,14,1186,-16328609.1,-18398347.9,-13215235.1,0.000227026409
C,16,1186,-14286256.4,39713007.7,3722727.77,-0.000349388514
C,19,1186,22844782.9,15291227.1,4751828.72,-0.000925338708
C,20,1186,8781817.82,18719696.1,18739932,-0.00017874866
C,21,1186,11934201.7,-11083359.9,-22638016.9,-0.000961851476
C,22,1186,24589446.4,2855027.55,-12855250.7,-0.000103711455
C,23,1186,-24610447.4,5788157.75,11803752.2,-0.000780057147
C,24,1186,4518022.24,-19596395.5,19335794.4,0.000899584134
C,25,1186,-14786338.6,-8991044.06,21873604.5,0.000330137813
C,26,1186,19897513.9,-18688401.9,5860846.93,-0.00025153173
C,27,1186,-9785401.44,21232539,-15266840.7,0.000273500896
C,28,1186,-15676982.1,4402434.03,-22657516.1,0.000208143072
C,29,1186,13288422.5,17922099.3,16761030.7,0.000243984731
C,30,1186,2322083.74,27823458.9,60708.1342,-2.72538398e-05
C,32,1186,-11980085.1,11128430.9,22634984,-0.000570127541
C,33,1186,-22935626.9,-15173882.6,-4791090.68,-0.000950175373
C,34,1186,-3352329.1,-27644963.1,-1594846.32,0.000372890337
C,35,1186,15606150.9,-4813113.48,22612274.3,0.000429808672
C,36,1186,14189072.8,9675924.33,-21983933.2,-9.19498763e-06
C,37,1186,-20534146.7,18065057.9,-5475477.78,-0.000937483574
C,38,1186,-24470605.9,24141621.6,24378867.3,0.000137844748
C,39,1186,-15644559.7,37861148.2,10518025.6,-7.19042614e-06
C,40,1186,-7846271.62,24160296.3,-33602983.8,-5.72252765e-05
C,41,1186,-24903742.2,-3336084.36,12215104.9,-0.000893213348
C,42,1186,-7213882.67,-18538371,-19536508.2,-0.00045302174
C,43,1186,-12997424.5,-18715385.7,-16102672,6.10671323e-05
C,44,1186,9140282.25,-21442562.5,15304424.2,0.000389430315
C,45,1186,24651058.2,-5948968.78,-11686153.8,-7.10985008e-05
C,46,1186,-3589988.83,19228871.8,-19900204.9,-0.000125143687
C,59,1186,-32329221.8,27067788.3,-691471.3,-1.326928e-07
C,60,1186,7281599.29,41479584.3,-2259482.15,-2.3013619e-07
C,62,1186,-39633510.9,14164637.8,-2528175.7,2.39273199e-07
C,1,1486,-34324712.6,24452638.1,-950988.446,0.000885149621
C,2,1486,4368269.45,41915316,-2129095.35,0.000442305951
C,3,1486,-14872119.1,39434897,-2134859.13,-1.5480432e-05
C,4,1486,-39610715.8,14388510.4,-442122.41,0.000832895002
C,5,1486,21864188.2,36035573.1,-2079965.9,-0.000750277891
C,6,1486,-12222692.9,40494724,1586603.64,0.000120874036
C,7,1486,-4395835.27,29186918.4,-29969443.8,-0.000827917487
C,8,1486,-17994063.5,23023414,30304181.8,2.56584986e-05
C,9,1486,-8192112.7,41076883.4,-6724656.61,-0.000512433291
C,10,1486,3310640.28,31616978.4,-27132707.3,7.83417795e-05
C,11,1486,-7142534.77,-25278360.1,-9356554.47,0.000419138137
C,12,1486,4699478.09,-26014033.6,8972861.41,0.000766077517
C,13,1486,-8191585.52,24184804,33646539.8,0.000418782411
C,14,1486,-15902158.1,-18209589.3,-13972381.8,0.000227051972
C,16,1486,-13890339.2,39780891.5,4471314.98,-0.000349395002
C,19,1486,22675118,15233513,5667709.13,-0.000925337723
C,20,1486,8193249.95,18441982,19275485.1,-0.000178759838
C,21,1486,12623291.6,-10732330.6,-22431959.7,-0.000961851386
C,22,1486,24961981.4,3065178.49,-12063966.8,-0.000103707319
C,23,1486,-24286832.6,5518592.96,12577575.3,-0.00078005648
C,24,1486,5080422.48,-19935749.3,18844319.5,0.000899594583
C,25,1486,-14174520.8,-9434424.49,22091207.1,0.000330140522
C,26,1486,20079061.5,-18754013.5,4968316.34,-0.000251533306
C,27,1486,-9842172.48,20700817,-15945885.7,0.000273502577
