Œ¿–«±Í ∂,PRN,tk,X,Y,Z,clockBias
G,19,1500,-16451965.6,-18751093.1,-9818312.8,0.000442965184
G,20,1500,-25587721.2,394026.201,-6729634.73,0.000386898383
G,21,1500,16519850.5,-16115898.5,12686827.5,0.000134295928
G,22,1500,-19619068.3,-11140484.8,14205966.9,2.85433719e-05
G,23,1500,4222741.38,14527867.5,21868788.8,0.000159695753
G,24,1500,-15201542.6,19528865.8,8651057.46,-0.000434346869
G,25,1500,-5814282.7,15382675.8,-21148890.6,0.000489087387
G,26,1500,24403931.4,4842982.79,-9944380.84,0.000188463139
G,27,1516,18432420.5,5678348.8,18169817,-5.47413561e-06
G,28,1500,10216579.2,12521954.6,-21097488.2,-0.000136576817
G,29,1500,1645649.82,22915022.1,-13289374.5,-0.000606638769
G,30,1500,-6395624.8,-17505293.9,18955259.5,-0.000430425444
G,31,1500,15933359.2,2587238.24,-21359945.1,-0.000227790147
G,32,1500,15894280.8,21162489.2,-3107693.14,-0.000612487832
G,1,1800,11950037.4,-23510322.1,-944367.44,0.000170245721
G,2,1800,14895646.5,-20143750.9,8912621.68,-0.000482921315
G,3,1800,16909945.8,-11965262,-16698527.6,0.000203528428
G,4,1800,7406086.94,-15200458.3,-20432495,0.000295719118
G,5,1816,-25213040,6302468.38,5534364.96,-0.000162421783
G,6,1800,-10737386.3,-10414119.3,-21864913.3,0.000400629762
G,7,1800,2698035.73,-23660038.2,11739311.6,-6.57734013e-05
G,8,1800,13646294.7,-7113306.21,21568312.3,-0.000167853442
G,9,1816,-4646788.95,-22811229.7,-12816394.1,9.76362525e-05
G,10,1800,16631899.7,11085532.9,17859363.4,1.02075229e-06
G,11,1800,-17058378.8,1619031.29,-20255827.4,-0.000581270438
G,12,1800,-18072654.4,11011336.1,-16295923.9,-0.000479551999
G,13,1800,-16763949.2,-3383459.38,20179168,0.000627025456
G,14,1800,-12658875.3,-13497375.2,19143277.4,0.000330040832
G,15,1800,-12902918,8811958.57,20998364.7,0.00012939769
G,16,1800,26793676.9,880394.117,136568.528,-0.000359076057
G,17,1800,-12438170.3,-23366358,928812.258,0.000716444108
G,18,1800,-2820624.51,23203201.4,12450644.8,-0.000559115383
G,19,1800,-16551856.5,-19087614.6,-8957739.74,0.000442967707
G,20,1800,-25336212.8,245066.093,-7625506.02,0.000386897559
G,21,1800,16410832.3,-15634180,13465610.3,0.000134294716
G,22,1800,-19080033.7,-11178175.2,14922663,2.85419382e-05
G,23,1800,3393636.32,14589373.4,21966618,0.000159698319
G,24,1800,-15165504.3,19145627,9502473.28,-0.000434350045
G,25,1800,-6595060.16,15399125.3,-20894336.6,0.000489088574
G,26,1800,24030963.7,4976236.19,-10754683,0.000188462788
G,27,1816,18771921.2,6284874.7,17635500.9,-5.47533359e-06
G,28,1800,9849154.76,13230048.4,-20838381.4,-0.000136580642
G,29,1800,1350728.19,22484366.6,-14042733.4,-0.000606638598
G,30,1800,-6013691.87,-18107441,18498088.5,-0.000430423874
G,31,1800,15554661.8,3293478.94,-21530992.4,-0.000227789399
G,32,1800,15886429.9,21295134.5,-2165603.36,-0.000612488066
G,1,2100,12009243.3,-23484929.8,34180.391,0.000170245513
G,2,2100,14839299.7,-19803080.8,9783357.92,-0.000482919393
G,3,2100,17527127.2,-11957984.8,-16045649,0.000203535752
G,4,2100,7841779.53,-14545379.6,-20748068.4,0.000295721778
G,5,2116,-25418796.2,6251940.62,4603734.42,-0.000162422134
G,6,2100,-10346347,-11149447.6,-21687545,0.000400624968
G,7,2100,2961862.17,-23992726.3,10925041.6,-6.5776175e-05
G,8,2100,14122688.8,-6437388.6,21486826.8,-0.000167854209
G,9,2116,-4303626.29,-22441510.2,-13573090,9.76401297e-05
G,10,2100,15961730.2,11156897.4,18414839.6,1.02186503e-06
G,11,2100,-16703182,924286.682,-20593572.2,-0.000581274331
G,12,2100,-18665564.3,10951394.6,-15641374.7,-0.00047955258
G,13,2100,-17070994.4,-4092487.85,19797126.7,0.000627026117
G,14,2100,-11925317.2,-13563887.9,19557579.2,0.00033004407
G,15,2100,-13456679,8186271.42,20912106.2,0.00012939742
G,16,2100,26791226.9,951885.804,-807909.114,-0.000359072587
G,17,2100,-12350677.7,-23372459.3,1888971.25,0.000716443483
G,18,2100,-3089308.14,23581564.5,11643778.9,-0.000559118134
G,19,2100,-16642895,-19393539.7,-8080481.73,0.00044297022
G,20,2100,-25054544.5,84082.6357,-8506609.69,0.000386896731
G,21,2100,16299232.6,-15124508.7,14218032.7,0.000134293613
G,22,2100,-18515911.1,-11224231.6,15611163.4,2.85405643e-05
G,23,2100,2562709.38,14666341.1,22022527.2,0.000159700868
G,24,2100,-15123940,18731695.3,10334950,-0.000434353253
G,25,2100,-7365682.89,15428131.3,-20600763.1,0.000489089724
G,26,2100,23630727.4,5119507.75,-11544926.6,0.000188462436
G,27,2116,19110290,6867479.82,17067238.2,-5.47647749e-06
G,28,2100,9498537.84,13934902.6,-20539453.7,-0.000136584468
G,29,2100,1034600.93,22034712,-14769155.6,-0.000606638416
G,30,2100,-5649282.85,-18699975.3,18005562.5,-0.000430422333
G,31,2100,15185473.8,4011498.13,-21661762.5,-0.000227788681
G,32,2100,15861249.5,21398355.5,-1219410.82,-0.000612488271
G,1,2400,12052539.2,-23427107.6,1012660.86,0.000170245258
G,2,2400,14777381.6,-19431593.2,10635466.5,-0.000482917401
G,3,2400,18119409.8,-11960106.5,-15362194.3,0.000203543056
G,4,2400,8294852.21,-13888750.6,-21023762.4,0.000295724449
G,5,2416,-25590368.9,6200713.17,3664305.88,-0.000162422461
G,6,2400,-9972485.29,-11885334.1,-21468329,0.000400620167
G,7,2400,3207369.41,-24301938.3,10089779.4,-6.57790276e-05
G,8,2400,14607962.9,-5773193.69,21363957.2,-0.000167854936
G,9,2416,-3937757.13,-22055161.5,-14303849.9,9.76440187e-05
G,10,2400,15272897.8,11242550.3,18936007.9,1.02296964e-06
G,11,2400,-16354669.4,212812.042,-20891768.4,-0.000581278221
G,12,2400,-19234639.6,10901482.9,-14957353.3,-0.000479553191
G,13,2400,-17383753.5,-4781989.48,19376750.8,0.000627026808
G,14,2400,-11177990.7,-13643505,19934696.9,0.000330047293
G,15,2400,-14017101.7,7572517.33,20784048.5,0.000129397176
G,16,2400,26754892.8,1022911.89,-1750884.43,-0.000359069074
G,17,2400,-12244909.4,-23348926.6,2845489.7,0.000716442918
G,18,2400,-3337446.7,23936960.4,10814416.8,-0.000559120896
G,19,2400,-16723605.5,-19668852.8,-7188167.89,0.000442972722
G,20,2400,-24743673.4,-89988.3117,-9371238.37,0.000386895902
G,21,2400,16186526.4,-14587654,14942711.9,0.00013429262
G,22,2400,-17927948,-11279697.5,16270220,2.85392491e-05
G,23,2400,1731820.88,14758685.5,22036388.5,0.000159703401
G,24,2400,-15078220,18287451.4,11146809.6,-0.000434356491
G,25,2400,-8124527.86,15469141.6,-20268675.6,0.000489090837
G,26,2400,23204236.8,5273769.83,-12313637.8,0.000188462083
G,27,2416,19446033.6,7425424.95,16466175.4,-5.47756711e-06
G,28,2400,9165050.21,14634764.6,-20201275.5,-0.000136588294
G,29,2400,696927.379,21567655.7,-15467257.5,-0.000606638223
G,30,2400,-5302453.35,-19281247.5,17478591.9,-0.000430420823
G,31,2400,14826765.8,4739851.77,-21751972.3,-0.000227787995
G,32,2400,15817528.2,21472825.6,-270909.811,-0.000612488448
G,1,2700,12081261.8,-23336209.9,1989158.34,0.000170244957
G,2,2700,14711379.7,-19029684.3,11467367.6,-0.000482915339
G,3,2700,18685539.3,-11970492,-14649446.6,0.000203550338
G,4,2700,8764686.98,-13232275.3,-21259060.8,0.000295727131
G,5,2716,-25727609.6,6147368.95,2717879.67,-0.000162422764
G,6,2700,-9616323.51,-12619942.6,-21207678.7,0.000400615358
G,7,2700,3435245.29,-24586330.8,9235084.07,-6.57819591e-05
G,8,2700,15100906.2,-5122058.34,21199989.6,-0.000167855622
G,9,2716,-3549014.8,-21653749.5,-15007287.1,9.76479195e-05
G,10,2700,14566988.2,11343149.5,19421888.1,1.02406446e-06
G,11,2700,-16014049.1,-514047.805,-21149846.9,-0.000581282108
G,12,2700,-19778628.6,10860580.8,-14245121.2,-0.000479553834
G,13,2700,-17700919.9,-5450746.06,18918888.3,0.000627027529
G,14,2700,-10418532.9,-13736668.9,20273897.2,0.000330050502
G,15,2700,-14582809,6971903.4,20614482.4,0.000129396963
G,16,2700,26684797.7,1094856.72,-2690607.86,-0.00035906552
G,17,2700,-12119784.1,-23296696.8,3796533.69,0.000716442411
G,18,2700,-3565713.48,24267973.4,9964154.22,-0.000559123668
G,19,2700,-16792527.1,-19913642.7,-6282455.79,0.000442975211
G,20,2700,-24404645.9,-278147.937,-10217716.8,0.000386895072
G,21,2700,16074153.8,-14024482.8,15638329.4,0.000134291737
G,22,2700,-17317464.6,-11345546.7,16898643.7,2.85379916e-05
G,23,2700,902826.672,14866217.9,22008154.1,0.000159705917
G,24,2700,-15029704.2,17813386.7,11936414.2,-0.000434359756
G,25,2700,-8870010.59,15521515.5,-19898650.8,0.00048909191
G,26,2700,22752581.8,5439933.05,-13059381.5,0.000188461727
G,27,2716,19777634.9,7958075.92,15833518.7,-5.47860234e-06
G,28,2700,8848912.24,15327876.8,-19824492.2,-0.00013659212
G,29,2700,337468.162,21084832.4,-16135711.1,-0.000606638018
G,30,2700,-4973163.08,-19849622,16918154.5,-0.000430419342
G,31,2700,14479429.6,5477037.69,-21801412.5,-0.000227787343
G,32,2700,15754111.1,21519309.7,678104.053,-0.000612488598
G,1,3000,12096795.5,-23211702,2961755.9,0.00017024461
G,2,3000,14642766.3,-18597854.5,12277525.9,-0.000482913208
G,3,3000,19224348.2,-11987941.4,-13908746.5,0.000203557598
G,4,3000,9250568.44,-12577627.6,-21453525.8,0.000295729824
G,5,3016,-25830481.3,6090489.62,1766266.83,-0.000162423042
G,6,3000,-9278278.02,-13351417.9,-20906088.2,0.000400610542
G,7,3000,3646258.4,-24844625.4,8362559.77,-6.57849692e-05
G,8,3000,15600242.5,-4485243.17,20995288.9,-0.000167856267
G,9,3016,-3137333.95,-21238866.2,-15682068.4,9.76518317e-05
G,10,3000,13845637.2,11459260.6,19871563.5,1.02514781e-06
G,11,3000,-15682457.6,-1254874.82,-21367316.4,-0.000581285992
G,12,3000,-20296358.1,10827602.1,-13505995.1,-0.000479554511
G,13,3000,-18021130.9,-6097630.55,18424458.7,0.000627028282
G,14,3000,-9648616.84,-13843729.7,20574518.1,0.000330053696
G,15,3000,-15152369.2,6385554.38,20403784.4,0.000129396782
G,16,3000,26581168.5,1169095.96,-3625340.02,-0.000359061927
G,17,3000,-11974290.6,-23216794.2,4740286.39,0.000716441964
G,18,3000,-3774870.99,24573255.1,9094628.62,-0.00055912645
G,19,3000,-16848219.2,-20128101.8,-5365028.69,0.000442977685
G,20,3000,-24038592.5,-481329.242,-11044405.4,0.000386894242
G,21,3000,15963513.3,-13435956.1,16303632.6,0.000134290964
G,22,3000,-16685848.5,-11422678.8,17495306.5,2.85367906e-05
G,23,3000,77570.9948,14988646.2,21937856.2,0.000159708415
G,24,3000,-14979735.7,17310101,12702169.4,-0.000434363045
G,25,3000,-9600591.12,15584526.5,-19491336.6,0.000489092944
G,26,3000,22276923.8,5618841.72,-13780764.4,0.000188461367
G,27,3016,20103559,8464905.12,15170531.1,-5.47958317e-06
G,28,3000,8550242.53,16012483.8,-19409822.7,-0.000136595948
G,29,3000,-43913.0364,20587907,-16773245.8,-0.000606637802
G,30,3000,-4661276.58,-20403483.6,16325294,-0.000430417891
G,31,3000,14144274.5,6221501.03,-21809948,-0.000227786726
G,32,3000,15669905.9,21538660.7,1625837.14,-0.000612488721
G,1,3300,12100566.6,-23053163.2,3928539.38,0.000170244221
G,2,3300,14572992.4,-18136706,13064453.5,-0.000482911009
G,3,3300,19734760.1,-12011195.4,-13141489.6,0.000203564835
G,4,3300,9751686.34,-11926444.5,-21606798.3,0.00029573253
G,5,3316,-25899058,6028662.5,811285.651,-0.000162423296
G,6,3300,-8958658.02,-14077893.1,-20564131.6,0.00040060572
G,7,3300,3841254.24,-25075615.1,7473853.1,-6.57880573e-05
G,8,3300,16104635.5,-3863927.96,20750297.5,-0.000167856871
G,9,3316,-2702751.51,-20812122.4,-16326915.7,9.76557553e-05
G,10,3300,13110524.1,11591353.8,20284182.5,1.02621805e-06
G,11,3300,-15360954.7,-2008183.07,-21543763.4,-0.000581289873
G,12,3300,-20786737.6,10801399.4,-12741344.4,-0.000479555222
G,13,3300,-18342973.9,-6721610.97,17894451,0.000627029068
G,14,3300,-8869944.43,-13964943.5,20835969.8,0.000330056874
G,15,3300,-15724301.8,5814508.51,20152415.7,0.000129396637
G,16,3300,26444334.8,1246990.11,-4553354.61,-0.000359058298
G,17,3300,-11807492.9,-23110325.1,5674951.43,0.000716441577
G,18,3300,-3965766.83,24851530.4,8207516.03,-0.00055912924
G,19,3300,-16889269,-20312524.7,-4437592.61,0.000442980143
G,20,3300,-23646723.6,-700392.107,-11849703,0.000386893412
G,21,3300,15855955.7,-12823124.8,16937436.7,0.000134290303
G,22,3300,-16034549.4,-11511915.1,18059142.5,2.85356448e-05
G,23,3300,-742120.661,15125576.9,21825607.4,0.000159710896
G,24,3300,-14929633.9,16778301.4,13442528.3,-0.000434366356
G,25,3300,-10314779.8,15657365.7,-19047450.6,0.000489093935
G,26,3300,21778490.7,5811269.63,-14476436.9,0.000188461001
G,27,3316,20422260.6,8945492.63,14478529.6,-5.48050972e-06
G,28,3300,8269058.02,16686839.1,-18958058.3,-0.000136599776
G,29,3300,-447248.145,20078568,-17378651.6,-0.000606637574
G,30,3300,-4366564.42,-20941243.9,15701118.4,-0.00043041647
G,31,3300,13822023.8,6971639.87,-21777519,-0.000227786146
G,32,3300,15563887.8,21531815.2,2570501.05,-0.000612488819
G,1,3600,12094035.4,-22860289.2,4887601.45,0.00017024379
G,2,3600,14503480.4,-17646941.2,13826711.7,-0.000482908743
G,3,3600,20215794.1,-12038941.1,-12349123.9,0.000203572051
G,4,3600,10267138.5,-11280319.9,-21718598.7,0.000295735247
G,5,-3600,-25933524.1,5960487.23,-145241.983,-0.000162423927
G,6,-3584,-8657664.33,-14797498.1,-20182461.3,0.00040059962
G,7,-3584,4021150.75,-25278169.4,6570650.78,-6.57946881e-05
G,8,3600,16612694.1,-3259207.6,20465534.2,-0.000167857435
G,9,-3600,-2245407.2,-20375141.3,-16940609.3,9.76600106e-05
G,10,3600,12363365.3,11739801.9,20658959.9,1.02727357e-06
G,11,3600,-15050519.3,-2772424.35,-21678853.9,-0.00058129375
G,12,3600,-21248763.6,10780769.4,-11952588.9,-0.000479555967
G,13,3600,-18664992.5,-7321753.91,17329921.7,0.000627029886
G,14,3600,-8084240.44,-14100470.4,21057736.2,0.000330060036
G,15,3600,-16297083.8,5259713.73,19860920.6,0.00012939653
G,16,3600,26274727.3,1329878.21,-5472941.22,-0.000359054633
G,17,-3584,-11618534.2,-22978472.7,6598757.11,0.000716439524
G,18,3600,-4139329.18,25101602.9,7304527.81,-0.000559132039
G,19,3600,-16914297.2,-20467306.6,-3501873.52,0.000442982583
G,20,3600,-23230324.3,-936118.695,-12632050.7,0.000386892583
G,21,-3584,15752778,-12187125.6,17538625.7,0.000134288842
G,22,3600,-15365073.2,-11613994.8,18589149.7,2.85345528e-05
G,23,3600,-1554448.57,15276515.5,21671600.6,0.000159713359
G,24,-3584,-14880687.8,16218799.1,14155995.3,-0.000434367433
G,25,3600,-11011142.7,15739144.7,-18567779.8,0.000489094884
G,26,3600,21258572.6,6017916.09,-15145095.7,0.000188460627
G,27,-3600,20732190.5,9399526.83,13758882,-5.48087409e-06
G,28,3600,8005274.49,17349212.2,-18470061.1,-0.000136603605
G,29,3600,-872463.844,19558520,-17950780.5,-0.000606637335
G,30,3600,-4088704.71,-21461348.1,15046797.7,-0.000430415078
G,31,3600,13513312.1,7725811.12,-21704140.9,-0.000227785603
G,32,3600,15435104.3,21499789.1,3510315.85,-0.000612488892
G,1,-3300,12078689.8,-22632894.4,5837045.81,0.000170243501
G,2,-3300,14435617.9,-17129360.3,14562913.3,-0.000482906601
G,3,-3300,20666568.2,-12069818.3,-11533147.5,0.000203579179
G,4,-3300,10795934.5,-10640797.9,-21788727.7,0.000295737911
G,5,-3300,-25934172.9,5884583.12,-1101493.16,-0.000162424134
G,6,-3284,-8375390.54,-15508364.3,-19761808.3,0.000400594787
G,7,-3284,4186935.08,-25451240.1,5654673.82,-6.57979306e-05
G,8,-3300,17122977.8,-2672088.7,20141592.7,-0.000167858365
G,9,-3300,-1765544.28,-19929552.1,-17521988.8,9.76639563e-05
G,10,-3300,11605908.4,11904877.8,20995179,1.02852363e-06
G,11,-3300,-14752045.6,-3545993.52,-21772333.2,-0.000581298035
G,12,-3300,-21681523.5,10764459.1,-11141196.9,-0.000479556279
G,13,-3300,-18985693.3,-7897227.58,16731992.3,0.000627030042
G,14,-3300,-7293245.57,-14250374.3,21239375.9,0.000330062862
G,15,-3300,-16869156.7,4722024.01,19529925.1,0.00012939622
G,16,-3300,26072876.3,1419071.18,-6382407.82,-0.000359050972
G,17,-3284,-11406643,-22822491,7509956.18,0.000716439255
G,18,-3300,-4296561.83,25322360.3,6387407.28,-0.000559135049
G,19,-3300,-16921964.8,-20592941.1,-2559614.28,0.000442984715
G,20,-3300,-22790748.8,-1189209.1,-13389934.4,0.000386892151
G,21,-3284,15655217.3,-11529175.6,18106154.5,0.000134288403
G,22,-3300,-14678976.4,-11729572,19084391.3,2.85334772e-05
G,23,-3300,-2357645.39,15440869.2,21476108.7,0.000159715542
G,24,-3284,-14834149.2,15632508.5,14841129.3,-0.000434370744
G,25,-3300,-11688307.4,15828899.8,-18053179.2,0.00048909552
G,26,-3300,20718517.3,6239402.04,-15785486,0.000188460373
G,27,-3300,21031802.4,9826804.35,13013004.8,-5.48169272e-06
G,28,-3300,7758707.44,17997895.5,-17946762.3,-0.000136607254
G,29,-3300,-1319381.41,19029476.5,-18488549.3,-0.000606636759
G,30,-3300,-3827284.95,-21962281.3,14363562.2,-0.000430413876
G,31,-3300,13218682.9,8482336.44,-21589904.8,-0.000227785211
G,32,-3300,15282679.7,21443672.2,4443513.42,-0.000612488995
G,1,-3000,12056037.1,-22370913.7,6774990.74,0.000170242992
G,2,-3000,14370752.5,-16584855.1,15271726.1,-0.000482904204
G,3,-3000,21086303.2,-12102425.7,-10695105.3,0.000203586349
G,4,-3000,11336998.3,-10009367.9,-21817065.8,0.000295740652
G,5,-3000,-25901405.8,5799594.9,-2055648.78,-0.000162424319
G,6,-2984,-8111820.92,-16208636,-19302978.9,0.000400589949
G,7,-2984,4339656.47,-25593865.9,4727678.74,-6.5801249e-05
G,8,-3000,17634004.5,-2103484.62,19779139.9,-0.000167858847
G,9,-3000,-1263508.31,-19476981.7,-18069956.6,9.76679127e-05
G,10,-3000,10839924.7,12086752.8,21292192.2,1.02954481e-06
G,11,-3000,-14466338.6,-4327236.78,-21824026.8,-0.000581301904
G,12,-3000,-22084199.9,10751170.3,-10308681.7,-0.000479557097
G,13,-3000,-19303552,-8447304.03,16101846.6,0.000627030926
G,14,-3000,-6498710.59,-14414621.2,21380523.2,0.000330065992
G,15,-3000,-17438932.4,4202197.83,19160135.4,0.000129396197
G,16,-3000,25839408.3,1515847.32,-7280084.67,-0.000359047244
G,17,-2984,-11171133.6,-22643699.2,8406834.32,0.000716439044
G,18,-3000,-4438539.39,25512779.2,5457925.92,-0.000559137862
G,19,-3000,-16910979,-20690018.2,-1612571.9,0.000442987115
G,20,-3000,-22329414.5,-1460277.84,-14121888.8,0.000386891327
G,21,-2984,15564446.8,-10850567.5,18639049.7,0.000134288075
G,22,-3000,-13977859.4,-11859212.5,19543996.9,2.85324882e-05
G,23,-3000,-3149984.35,15617949.2,21239484.4,0.000159717971
G,24,-2984,-14791227.3,15020441.3,15496546.9,-0.000434374067
G,25,-3000,-12344967.9,15925595.9,-17504570.6,0.000489096379
G,26,-3000,20159723.4,6476267.72,-16396404.1,0.000188459979
G,27,-3000,21319559.5,10227230.2,12242359.5,-5.482458e-06
G,28,-3000,7529073.86,18631210.9,-17389160.7,-0.000136611085
G,29,-3000,-1787715.73,18493153.9,-18990941.2,-0.000606636497
G,30,-3000,-3581805.07,-22442574.3,13652700.4,-0.000430412543
G,31,-3000,12938585.7,9239509.2,-21434977.8,-0.000227784746
G,32,-3000,15105820.1,21364623.8,5368339.96,-0.000612489022
G,1,-2700,12027597.7,-22074403,7699574.13,0.000170242447
G,2,-2700,14310184.1,-16014410,15951872.4,-0.000482901744
G,3,-2700,21474325.1,-12135327.8,-9836586.77,0.000203593498
G,4,-2700,11889174,-9387456.87,-21803573.9,0.000295743406
G,5,-2700,-25835729.4,5704199.93,-3005895.92,-0.000162424481
G,6,-2684,-7866832.52,-16896475.3,-18806854.4,0.000400585108
G,7,-2684,4480422.64,-25705177.4,3791451.14,-6.58046423e-05
G,8,-2700,18144254.1,-1554214.9,19378915,-0.000167859287
G,9,-2700,-739747.059,-19019049.2,-18583479,9.76718795e-05
G,10,-2700,10067203.6,12285495.8,21549422.8,1.03054655e-06
G,11,-2700,-14194112.2,-5114454.85,-21833840.7,-0.000581305769
G,12,-2700,-22456072.2,10739567.1,-9456600.21,-0.000479557952
G,13,-2700,-19617020.7,-8971361.84,15440728.8,0.000627031844
G,14,-2700,-5702388.5,-14593079.5,21480888.8,0.000330069105
G,15,-2700,-18004800.8,3700893.69,18752335.2,0.000129396219
G,16,-2700,25575044.6,1621444.06,-8164325.32,-0.000359043488
G,17,-2684,-10911412.1,-22443475.4,9287709.51,0.000716438892
G,18,-2700,-4566401.23,25671929.7,4517880.43,-0.000559140681
G,19,-2700,-16880099.5,-20759220.5,-662514.3,0.000442989491
G,20,-2700,-21847796.6,-1749849.78,-14826499,0.000386890506
G,21,-2684,15481569.6,-10152664.9,19136410.1,0.000134287857
G,22,-2700,-13263361.4,-12003391.1,19967163.5,2.85315482e-05
G,23,-2700,-3929783.8,15806973.6,20962159.4,0.000159720382
G,24,-2684,-14753082.1,14383704.3,16120926.1,-0.0004343774
G,25,-2700,-12979889.4,16028131.1,-16922941.7,0.000489097192
G,26,-2700,19583637.3,6728968.18,-16976698.7,0.000188459572
G,27,-2700,21593941.1,10600816.7,11448449.5,-5.48317042e-06
G,28,-2700,7315993.63,19247516.5,-16798320.3,-0.000136614918
G,29,-2700,-2277077.42,17951262.5,-19457007.7,-0.000606636223
G,30,-2700,-3351679.37,-22900810.6,12915556.4,-0.00043041124
G,31,-2700,12673375.6,9995599.63,-21239603,-0.000227784322
G,32,-2700,14903816.3,21263866.6,6283060.04,-0.000612489027
G,1,-2400,11994896.6,-21743540.4,8608956.92,0.000170241868
G,2,-2400,14255160.4,-15419095.4,16602132.7,-0.000482899221
G,3,-2400,21830067.8,-12167061.4,-8959222.77,0.000203600624
G,4,-2400,12451229.3,-8776425.63,-21748293.3,0.000295746171
G,5,-2400,-25737753.5,5597114.45,-3950431.5,-0.000162424621
G,6,-2384,-7640195.92,-17570070.5,-18274388.9,0.000400580263
G,7,-2384,4610393.89,-25784401.7,2847803.07,-6.58081092e-05
G,8,-2400,18652176.4,-1025001.3,18941726.8,-0.000167859687
G,9,-2400,-194809.178,-18557358.6,-19061588.5,9.76758564e-05
G,10,-2400,9289545.13,12501072.2,21766365.8,1.03152737e-06
G,11,-2400,-13935985.3,-5905911.58,-21801761.3,-0.00058130963
G,12,-2400,-22796520.6,10728281.6,-8586549.54,-0.000479558844
G,13,-2400,-19924534.3,-9468887.38,14749940,0.000627032796
G,14,-2400,-4906028.56,-14785520.3,21540260.9,0.000330072201
G,15,-2400,-18565136.3,3218669.6,18307384.5,0.000129396288
G,16,-2400,25280598,1737053.72,-9033510.26,-0.000359039706
G,17,-2384,-10626978.4,-22223250.1,10150935.9,0.000716438798
G,18,-2400,-4681345.99,25798979.7,3569088.79,-0.000559143506
G,19,-2400,-16828144.1,-20801320.7,288782.672,0.000442991843
G,20,-2400,-21347421.6,-2058357.42,-15502404,0.000386889688
G,21,-2384,15407614.5,-9436896.08,19597407.9,0.000134287749
G,22,-2400,-12537153.2,-12162489.7,20353156.7,2.85306555e-05
G,23,-2400,-4695415.08,16007070.1,20644644.2,0.000159722776
G,24,-2384,-14720818.5,13723494.9,16713009.2,-0.000434380739
G,25,-2400,-13591913.1,16135341.4,-16309344.3,0.000489097957
G,26,-2400,18991745.8,6997871.62,-17525273.6,0.000188459151
G,27,-2400,21853449.5,10947682.4,10632817.8,-5.48383061e-06
G,28,-2400,7118992.04,19845213.5,-16175369,-0.000136618752
G,29,-2400,-2786972.7,17405500.9,-19885870.4,-0.000606635938
G,30,-2400,-3136240.18,-23335631.5,12153527.6,-0.000430409964
G,31,-2400,12423310.9,10748862.3,-21004099.2,-0.000227783939
G,32,-2400,14676047.8,21142681.5,7185959.07,-0.000612489012
G,1,-2100,11959456.3,-21378625.8,9501327.34,0.000170241257
G,2,-2100,14206870.9,-14800064.2,17221346.5,-0.000482896638
G,3,-2100,22153075.2,-12196142.4,-8064682.54,0.000203607727
G,4,-2100,13021860.4,-8177562.81,-21651345.3,0.00029574895
G,5,-2100,-25608188.1,5477099.75,-4887465.57,-0.00016242474
G,6,-2084,-7431576.81,-18227642.9,-17706607.6,0.000400575415
G,7,-2084,4730777.25,-25830865.9,1898569.39,-6.58116485e-05
G,8,-2100,19156197.1,-516466.012,18468452.6,-0.000167860047
G,9,-2100,370657.396,-18093492.2,-19503385.2,9.76798432e-05
G,10,-2100,8508753.31,12733343.5,21942589.4,1.0324858e-06
G,11,-2100,-13692480.1,-6699840.19,-21727855.6,-0.000581313486
G,12,-2100,-23105028.4,10715920,-7700164.36,-0.000479559774
G,13,-2100,-20224517.6,-9939476.07,14030836.2,0.000627033782
G,14,-2100,-4111369.37,-14991617.7,21558505.3,0.000330075281
G,15,-2100,-19118304.8,2755981.36,17826216.6,0.000129396407
G,16,-2100,24956968.9,1863817.56,-9886049.29,-0.000359035901
G,17,-2084,-10317428.8,-21984500,10994906.6,0.000716438761
G,18,-2100,-4784625.46,25893198.3,2613386.69,-0.000559146335
G,19,-2100,-16753994.3,-20817177.8,1239538.31,0.00044299417
G,20,-2100,-20829860.7,-2386138.11,-16148299.6,0.000386888876
G,21,-2084,15343532.1,-8704748.73,20021289.4,0.000134287749
G,22,-2100,-11800931.5,-12336795.5,20701311.1,2.85298083e-05
G,23,-2100,-5445308.45,16217280.7,20287526.9,0.000159725153
G,24,-2084,-14695480.7,13041096.1,17271605.4,-0.000434384082
G,25,-2100,-14179960.8,16246006,-15664893,0.000489098674
G,26,-2100,18385571.3,7283256.92,-18041089.6,0.000188458715
G,27,-2100,22096616.4,11268050.1,9797043.09,-5.48443926e-06
G,28,-2100,6937502.44,20422752,-15521495.9,-0.000136622588
G,29,-2100,-3316805.09,16857548.5,-20276722.5,-0.000606635642
G,30,-2100,-2934741.32,-23745742.4,11368062,-0.000430408718
G,31,-2100,12188552.4,11497542.5,-20728861.1,-0.000227783599
G,32,-2100,14421986.2,21002401.6,8075346.42,-0.000612488977
G,1,-1800,11922789.5,-20980080.3,10374904.9,0.000170240616
G,2,-1800,14166442,-14158547.4,17808414.4,-0.000482893996
G,3,-1800,22443002.7,-12221073.2,-7154670.57,0.000203614809
G,4,-1800,13599697.4,-7592080.25,-21512931,0.00029575174
G,5,-1800,-25447839.9,5342968.26,-5815224.63,-0.000162424838
G,6,-1784,-7240538.1,-18867454.6,-17104604.9,0.000400570565
G,7,-1784,4842820.48,-25844000.8,945604.163,-6.58152585e-05
G,8,-1800,19654724.3,-29130.1082,17960036,-0.000167860367
G,9,-1800,955907.473,-17629004,-19908038.5,9.76838394e-05
