tk,Œ¿–«±‡∫≈,X,Y,Z,÷”≤Ó
1315,PG02,18445.125814,7200.191227,18319.137670,-482.827852
1315,PG03,18680.224979,-5529.716727,17855.461500,203.812238
1315,PG04,26424.141212,1499.100697,-2958.815535,295.836433
1315,PG05,-13333.142972,-7166.807963,-21998.095965,-162.437438
1315,PG06,-4708.550512,-24689.974672,8476.273404,400.442998
1315,PG07,9962.472635,-13107.203668,-20251.620350,-65.939329
1315,PG08,25425.227679,5993.255781,-6026.497891,-167.850129
1315,PG09,20643.660862,-8619.625807,-14443.878981,97.801463
1315,PG10,-9011.580270,23110.787956,9236.527164,1.032700
1315,PG11,-11862.487771,-23538.736303,-3442.170135,-581.432827
1315,PG12,-19119.926797,3716.119572,17740.374295,-479.625085
1315,PG13,-19292.014770,-13589.266234,-12611.575229,627.073414
1315,PG14,12372.979432,-22758.259878,5414.254483,330.148590
1315,PG15,-25697.988317,-3618.025953,-6628.719859,129.448901
1315,PG16,8416.714152,13341.958876,-21645.263648,-358.959461
1315,PG17,8656.153227,-13562.068484,21582.718016,716.447733
1315,PG18,-8974.174490,14271.853663,-20460.427135,-559.229715
1315,PG19,-2327.849511,-15435.290679,21350.488997,443.012429
1315,PG20,-5070.258210,-18928.489551,-17941.150329,386.871217
1315,PG21,19011.322254,12786.979881,14715.457849,134.323137
1315,PG22,7195.497035,-22332.550941,13149.874218,28.488105
1315,PG23,-16447.835201,20471.051000,-3208.774396,159.781712
1315,PG24,-18934.320925,-9613.878955,15790.136101,-434.436751
1315,PG25,-19232.857489,14492.178116,10553.904379,489.089665
1315,PG26,899.465263,21227.954440,-15856.782725,188.420396
1315,PG27,17139.539915,12904.848326,-16209.105516,-5.484133
1315,PG28,3417.361415,24010.206577,10813.781571,-136.748408
1315,PG29,-22346.045020,5349.227995,-13460.482527,-606.631014
1315,PG30,2106.674443,-21800.262086,-14706.616624,-430.373941
1315,PG31,9491.435043,24527.031511,1233.410373,-227.819347
1315,PG32,-4044.373714,14903.697411,21795.793485,-612.495360
1320,PG01,15531.437268,526.222278,21260.054722,170.245835
1320,PG02,18737.641716,7786.880797,17766.062826,-482.826157
1320,PG03,18309.193467,-4935.802046,18404.514546,203.819421
1320,PG04,26508.787756,1587.324635,-2012.516277,295.839233
1320,PG05,-12892.155198,-7864.382651,-22020.147112,-162.437870
1320,PG06,-4520.948089,-24404.843944,9367.816604,400.438429
1320,PG07,10337.999604,-12383.229116,-20525.018270,-65.942105
1320,PG08,25181.101823,6054.852037,-6924.171889,-167.850397
1320,PG09,21170.256945,-8520.810858,-13719.699293,97.805292
1320,PG10,-9253.377556,23342.201906,8343.798457,1.032889
1320,PG11,-11833.563040,-23673.478292,-2495.788331,-581.436607
1320,PG12,-18714.907814,3138.082543,18269.513567,-479.626253
1320,PG13,-18810.153986,-13532.260093,-13382.988710,627.074368
1320,PG14,12566.730605,-22850.226756,4493.349868,330.151567
1320,PG15,-25454.452787,-3728.625747,-7508.044251,129.450234
1320,PG16,7885.567040,13940.066492,-21451.235565,-358.956711
1320,PG17,9431.381606,-13429.684603,21338.794789,716.447493
1320,PG18,-9317.924198,13563.281004,-20791.220458,-559.232153
1320,PG19,-1513.941404,-15285.029739,21518.960892,443.013966
1320,PG20,-4737.654228,-19519.018385,-17397.721705,386.871233
1320,PG21,19233.691065,13248.929911,14004.670146,134.322686
1320,PG22,7539.142374,-22647.753227,12378.412731,28.485888
1320,PG23,-16430.298697,20312.745110,-4162.376495,159.784164
1320,PG24,-19181.037800,-10175.409806,15156.575415,-434.438570
1320,PG25,-19062.412231,14080.369013,11371.296825,489.089996
1320,PG26,526.796959,21694.105334,-15212.864312,188.419159
1320,PG27,16529.407927,12898.395005,-16833.834282,-5.485142
1320,PG28,3159.541227,23660.531717,11630.374762,-136.752315
1320,PG29,-22824.053263,5212.964163,-12689.860636,-606.630665
1320,PG30,2427.503239,-21303.789708,-15372.087058,-430.372453
1320,PG31,9369.101428,24500.380403,2186.654338,-227.819535
1320,PG32,-4855.195889,14826.920986,21675.147940,-612.495962
1325,PG01,15867.996138,1278.646151,20991.797757,170.246360
1325,PG02,19030.024798,8350.259987,17180.501108,-482.824177
1325,PG03,17937.838100,-4318.411896,18917.792639,203.826632
1325,PG04,26559.518455,1670.331328,-1062.394258,295.842035
1325,PG05,-12463.746875,-8569.925433,-22000.709089,-162.438122
1325,PG06,-4313.763333,-24093.136369,10241.359535,400.433875
1325,PG07,10729.362382,-11656.994505,-20757.036151,-65.944841
1325,PG08,24904.898154,6119.455789,-7808.951985,-167.850845
1325,PG09,21670.854414,-8432.357294,-12969.449286,97.809080
1325,PG10,-9472.079440,23549.654673,7434.910227,1.033122
1325,PG11,-11792.890411,-23775.861300,-1544.640192,-581.440390
1325,PG12,-18307.902278,2537.621938,18762.798110,-479.627365
1325,PG13,-18299.645440,-13478.106706,-14129.345698,627.075515
1325,PG14,12738.693515,-22916.888089,3563.745408,330.154576
1325,PG15,-25180.626191,-3845.379839,-8373.374191,129.451121
1325,PG16,7369.701612,14541.691983,-21217.103582,-358.954214
1325,PG17,10199.236152,-13312.796518,21055.635313,716.447142
1325,PG18,-9679.303719,12850.530753,-21082.010326,-559.234623
1325,PG19,-691.538630,-15148.220137,21645.667694,443.015704
1325,PG20,-4423.799200,-20095.717451,-16821.032958,386.871078
1325,PG21,19450.726950,13684.071270,13269.005145,134.321923
1325,PG22,7859.049152,-22946.517159,11584.107915,28.484086
1325,PG23,-16396.389231,20123.674714,-5107.913332,159.786640
1325,PG24,-19423.889223,-10711.439353,14493.730173,-434.440387
1325,PG25,-18882.085465,13639.810746,12166.227057,489.090347
1325,PG26,173.424222,22144.713515,-14539.626862,188.417962
1325,PG27,15896.610731,12901.507349,-17427.498432,-5.486117
1325,PG28,2881.389578,23288.568085,12424.681515,-136.756171
1325,PG29,-23275.305929,5089.624093,-11895.131908,-606.630486
1325,PG30,2766.848537,-20790.340875,-16007.528610,-430.370932
1325,PG31,9230.979681,24442.951427,3135.596137,-227.819383
1325,PG32,-5662.239442,14764.718853,21513.686709,-612.496522
1330,PG01,16213.582669,2014.249082,20682.365783,170.246865
1330,PG02,19320.820133,8889.595254,16563.501553,-482.822507
1330,PG03,17567.709220,-3678.470463,19394.297169,203.833789
1330,PG04,26576.067244,1749.493063,-110.254257,295.844809
1330,PG05,-12048.828473,-9281.870003,-21939.807751,-162.438202
1330,PG06,-4086.164877,-23756.195284,11095.231531,400.429309
1330,PG07,11136.035897,-10930.316843,-20947.240018,-65.947681
1330,PG08,24597.158145,6188.369319,-8679.190366,-167.850921
1330,PG09,22144.303725,-8353.225211,-12194.550243,97.812911
1330,PG10,-9668.424532,23731.798195,6511.606612,1.033312
1330,PG11,-11739.123380,-23846.287425,-590.542529,-581.444179
1330,PG12,-17900.461332,1915.573620,19219.243681,-479.628471
1330,PG13,-17761.363813,-13428.123027,-14849.256135,627.076406
1330,PG14,12889.742885,-22957.203872,2627.239684,330.157529
1330,PG15,-24877.257528,-3969.447037,-9223.121596,129.452213
1330,PG16,6869.934140,15145.270499,-20943.245013,-358.951738
1330,PG17,10957.996480,-13211.199855,20733.755419,716.446464
1330,PG18,-10057.942694,12135.408094,-21332.256164,-559.237075
1330,PG19,137.558145,-15025.362300,21730.317840,443.017184
1330,PG20,-4128.506336,-20656.962673,-16212.202305,386.870406
1330,PG21,19660.971752,14092.106686,12509.771844,134.321683
1330,PG22,8155.517097,-23227.358938,10768.403836,28.482267
1330,PG23,-16347.512153,19903.430775,-6043.552956,159.789070
1330,PG24,-19661.467513,-11221.428675,13802.935534,-434.442210
1330,PG25,-18693.372515,13170.743231,12937.107220,489.090673
1330,PG26,-160.855270,22578.237919,-13838.336163,188.416751
1330,PG27,15242.447056,12915.139917,-17988.996246,-5.487110
1330,PG28,2582.362002,22895.749137,13195.178203,-136.760049
1330,PG29,-23698.617347,4978.186063,-11077.805493,-606.630370
1330,PG30,3124.919274,-20261.496077,-16611.706409,-430.369454
1330,PG31,9075.932496,24355.511724,4078.364468,-227.819505
1330,PG32,-6463.728754,14716.954988,21311.685876,-612.497122
1335,PG01,16566.958341,2731.577485,20332.419100,170.247377
1335,PG02,19608.541176,9404.247140,15916.169697,-482.820516
1335,PG03,17200.313774,-3017.002137,19833.102070,203.840989
1335,PG04,26558.276256,1826.196843,842.095426,295.847616
1335,PG05,-11648.221610,-9998.601924,-21837.545861,-162.438415
1335,PG06,-3837.410836,-23395.434623,11927.801159,400.424766
1335,PG07,11557.396118,-10204.988506,-21095.285011,-65.950160
1335,PG08,24258.520836,6262.862521,-9533.265412,-167.850747
1335,PG09,22589.539890,-8282.312834,-11396.470488,97.816727
1335,PG10,-9843.241047,23887.355865,5575.663966,1.033518
1335,PG11,-11670.953927,-23885.262414,364.682627,-581.447966
1335,PG12,-17494.100401,1272.873842,19637.939379,-479.629453
1335,PG13,-17196.277117,-13383.578762,-15541.379052,627.077405
1335,PG14,13020.828152,-22970.213400,1685.645451,330.160506
1335,PG15,-24545.182033,-4101.941674,-10055.731512,129.453559
1335,PG16,6386.991371,15749.195963,-20630.111191,-358.949157
1335,PG17,11705.963784,-13124.592849,20373.739418,716.446176
1335,PG18,-10453.368002,11419.702075,-21541.496166,-559.239513
1335,PG19,971.515238,-14916.858009,21772.702132,443.018836
1335,PG20,-3851.491321,-21201.163319,-15572.408142,386.870092
1335,PG21,19862.960589,14472.834786,11728.317873,134.321431
1335,PG22,8428.939984,-23488.830470,9932.785777,28.480279
1335,PG23,-16285.110927,19651.712982,-6967.482952,159.791515
1335,PG24,-19892.353414,-11704.942548,13085.575670,-434.444020
1335,PG25,-18497.771174,12673.517521,13682.396318,489.091040
1335,PG26,-476.336731,22993.171777,-13110.315463,188.415506
1335,PG27,14568.283523,12940.172936,-18517.282700,-5.488089
1335,PG28,2262.007995,22483.560264,13940.386679,-136.763918
1335,PG29,-24092.887038,4877.561291,-10239.433255,-606.630286
1335,PG30,3501.827459,-19718.866636,-17183.448394,-430.367926
1335,PG31,8902.884841,24238.924390,5013.097979,-227.819476
1335,PG32,-7257.901640,14683.394930,21069.497116,-612.497700
1340,PG01,16926.814559,3429.264530,19942.697343,170.247871
1340,PG02,19891.675861,9893.672262,15239.665994,-482.818831
1340,PG03,16837.108735,-2335.127862,20233.355701,203.848172
1340,PG04,26506.096522,1901.837657,1792.846321,295.850431
1340,PG05,-11262.655988,-10718.464729,-21694.102998,-162.438949
1340,PG06,-3566.852771,-23012.332766,12737.479321,400.420229
1340,PG07,11992.722533,-9482.769726,-21200.915872,-65.952877
1340,PG08,23889.720505,6344.166901,-10369.584471,-167.851429
1340,PG09,23005.586598,-8218.461882,-10576.722683,97.820564
1340,PG10,-9997.442548,24015.128522,4628.887400,1.033717
1340,PG11,-11587.118856,-23893.393092,1319.211483,-581.451761
1340,PG12,-17090.292530,610.556011,20018.049687,-479.630600
1340,PG13,-16605.443232,-13345.690599,-16204.424854,627.078354
1340,PG14,13132.968564,-22955.039874,740.786014,330.163486
1340,PG15,-24185.317688,-4243.928383,-10869.684555,129.454759
1340,PG16,5921.507865,16351.827200,-20278.227137,-358.946566
1340,PG17,12441.467085,-13052.577875,19976.239217,716.445919
1340,PG18,-10865.005343,10705.178515,-21709.348040,-559.241976
1340,PG19,1808.473083,-14823.008481,21772.694505,443.020489
1340,PG20,-3592.374367,-21726.768403,-14902.886692,386.869767
1340,PG21,20055.227807,14826.150241,10926.027649,134.321144
1340,PG22,8679.803457,-23729.525497,9078.777945,28.478612
1340,PG23,-16210.660211,19368.331660,-7877.914073,159.793974
1340,PG24,-20115.122500,-12161.650089,12343.080664,-434.445844
1340,PG25,-18296.774615,12148.595208,14400.603686,489.091308
1340,PG26,-773.406345,23388.049076,-12356.943109,188.414281
1340,PG27,13875.549722,12977.408219,-19011.371240,-5.489094
1340,PG28,1919.973797,22053.532486,14658.877127,-136.767804
1340,PG29,-24457.104073,4786.599312,-9381.606888,-606.629922
1340,PG30,3897.586908,-19164.087894,-17721.647676,-430.366421
1340,PG31,8710.829722,24094.144489,5937.949284,-227.819442
1340,PG32,-8043.016021,14663.706829,20787.547289,-612.498295
1345,PG01,17291.778536,4106.035108,19514.017508,170.248371
1345,PG02,20168.692813,10357.424932,14535.204168,-482.817050
1345,PG03,16479.494768,-1634.061046,20594.282559,203.855362
1345,PG04,26419.588223,1977.811720,2740.193143,295.853247
1345,PG05,-10892.766717,-11439.766217,-21509.735333,-162.439325
1345,PG06,-3273.939239,-22608.426143,13522.722251,400.415665
1345,PG07,12441.201093,-8765.381276,-21263.967176,-65.955553
1345,PG08,23491.583970,6433.469741,-11186.586594,-167.851813
1345,PG09,23391.559967,-8160.463175,-9736.861058,97.824409
1345,PG10,-10132.023300,24114.000137,3673.107229,1.033942
1345,PG11,-11486.405949,-23871.384365,2271.221937,-581.455551
1345,PG12,-16690.461926,-70.252981,20358.816333,-479.631599
1345,PG13,-15990.006088,-13315.616675,-16837.157525,627.079341
1345,PG14,13227.247966,-22910.894665,-205.508431,330.166450
1345,PG15,-23798.661449,-4396.417098,-11663.499254,129.455906
1345,PG16,5474.023703,16951.494254,-19888.191113,-358.944034
1345,PG17,13162.869373,-12994.663362,19541.973343,716.445353
1345,PG18,-11292.181281,9993.573016,-21835.509596,-559.244404
1345,PG19,2646.553519,-14744.012909,21730.252623,443.022283
1345,PG20,-3350.682690,-22232.272932,-14204.929556,386.868828
1345,PG21,20236.312954,15152.043564,10104.320501,134.320654
1345,PG22,8908.682473,-23948.085602,8207.941119,28.476714
1345,PG23,-16125.658814,19053.209205,-8773.083833,159.796442
1345,PG24,-20328.351577,-12591.324937,11576.923357,-434.447642
1345,PG25,-18091.864342,11596.547321,15090.292353,489.091641
1345,PG26,-1052.538932,23761.450882,-11579.650034,188.413052
1345,PG27,13165.733044,13027.565408,-19470.335478,-5.490078
1345,PG28,1556.004763,21607.235974,15349.270825,-136.771706
1345,PG29,-24790.351071,4704.093627,-8505.954977,-606.629523
1345,PG30,4312.112435,-18598.812328,-18225.264744,-430.364905
1345,PG31,8498.833639,23922.214658,6851.088958,-227.819517
1345,PG32,-8817.356522,14657.462923,20466.337895,-612.498875
1350,PG01,17660.419466,4760.710354,19047.271836,170.248881
1350,PG02,20438.047682,10795.158408,13804.049473,-482.815074
1350,PG03,16128.810163,-915.103064,20915.184838,203.862561
1350,PG04,26298.920509,2055.509709,3682.337136,295.856044
1350,PG05,-10539.092048,-12160.784911,-21284.775280,-162.439901
1350,PG06,-2958.218917,-22185.302603,14282.034420,400.411126
1350,PG07,12901.927607,-8054.497382,-21284.363329,-65.958430
1350,PG08,23065.027530,6531.908447,-11982.745227,-167.853212
1350,PG09,23746.671933,-8107.062484,-8878.478540,97.828225
1350,PG10,-10248.053239,24182.943163,2710.175343,1.034191
1350,PG11,-11367.659902,-23820.035826,3218.897036,-581.459287
1350,PG12,-16295.977735,-768.336873,20659.559987,-479.632718
1350,PG13,-15351.191507,-13294.451292,-17438.396747,627.080369
1350,PG14,13304.809316,-22837.081197,-1151.404468,330.169430
1350,PG15,-23386.285180,-4560.358314,-12435.734324,129.457150
1350,PG16,5044.982582,17546.504873,-19460.674035,-358.941532
1350,PG17,13868.573638,-12950.266096,19071.725873,716.444619
1350,PG18,-11734.125721,9286.584148,-21919.759180,-559.246781
1350,PG19,3483.867177,-14679.967476,21645.418305,443.023679
1350,PG20,-3125.853377,-22716.223958,-13479.881172,386.868637
1350,PG21,20404.766751,15450.600567,9264.648761,134.320051
1350,PG22,9116.238387,-24143.206065,7321.870204,28.474785
1350,PG23,-16031.622560,18706.381028,-9651.260030,159.798867
1350,PG24,-20530.625054,-12993.844987,10788.616169,-434.449463
1350,PG25,-17884.503187,11018.052720,15750.082286,489.091991
1350,PG26,-1314.295208,24112.011501,-10779.917124,188.411803
1350,PG27,12440.373282,13091.278548,-19893.310822,-5.491059
1350,PG28,1169.947303,21146.273407,16010.242802,-136.775445
1350,PG29,-25091.807816,4628.787598,-7614.139983,-606.629300
1350,PG30,4745.219494,-18024.702598,-18693.329525,-430.363415
1350,PG31,8266.041726,23724.260321,7750.709510,-227.819679
1350,PG32,-9579.240983,14664.141428,20106.444400,-612.499444
1355,PG01,18031.254941,5392.211721,18543.425538,170.249382
1355,PG02,20698.189563,11206.625763,13047.516871,-482.813396
1355,PG03,15786.325065,-179.638366,21195.443810,203.869729
1355,PG04,26144.370864,2136.310031,4617.489408,295.858856
1355,PG05,-10202.071515,-12879.776654,-21019.631007,-162.439863
1355,PG06,-2619.343289,-21744.594600,15013.971337,400.406562
1355,PG07,13373.911577,-7351.738897,-21262.118316,-65.961065
1355,PG08,22611.053553,6640.565098,-12756.570851,-167.853595
1355,PG09,24070.233237,-8056.966573,-8003.203822,97.832085
1355,PG10,-10346.672609,24221.023536,1741.961490,1.034388
1355,PG11,-11229.788035,-23740.237975,4160.428409,-581.463070
1355,PG12,-15908.148082,-1482.394561,20919.681772,-479.634007
1355,PG13,-14690.302722,-13283.219920,-18007.019924,627.081674
1355,PG14,13366.848938,-22732.998443,-2095.069143,330.172398
1355,PG15,-22949.331327,-4736.638608,-13184.990835,129.458226
1355,PG16,4634.730316,18135.151150,-18996.418765,-358.938833
1355,PG17,14557.028755,-12918.713903,18566.345277,716.444191
1355,PG18,-12189.974820,8585.866803,-21961.955937,-559.249221
1355,PG19,4318.520950,-14630.864847,21518.317756,443.025164
1355,PG20,-2917.236651,-23177.226412,-12729.136174,386.867965
1355,PG21,20559.157045,15722.001477,8408.495824,134.319818
1355,PG22,9303.215671,-24313.641544,6422.191719,28.473021
1355,PG23,-15930.077100,18327.996025,-10510.744211,159.801282
1355,PG24,-20720.541261,-13369.191695,9979.707876,-434.451281
1355,PG25,-17676.128412,10413.895985,16378.653511,489.092333
1355,PG26,-1559.318660,24438.424440,-9959.272446,188.410566
1355,PG27,11701.057032,13169.093010,-20279.496011,-5.492050
1355,PG28,761.750374,20672.273224,16640.524399,-136.779340
1355,PG29,-25360.754486,4559.380557,-6707.855160,-606.628967
1355,PG30,5196.624280,-17443.424590,-19124.943279,-430.361901
1355,PG31,8011.682540,23501.484521,8635.029314,-227.819732
1355,PG32,-10327.026855,14683.128855,19708.515438,-612.500035
1360,PG01,18402.757590,5999.564575,18003.514392,170.249858
1360,PG02,20947.567473,11591.680364,12266.969135,-482.811724
1360,PG03,15453.236033,570.870785,21434.521042,203.876915
1360,PG04,25956.324039,2221.572138,5543.874245,295.861620
1360,PG05,-9882.044505,-13594.981329,-20714.785832,-162.439887
1360,PG06,-2257.068878,-21287.972211,15717.142239,400.402002
1360,PG07,13856.080443,-6658.666771,-21197.335222,-65.963548
1360,PG08,22130.746737,6760.461229,-13506.613575,-167.854264
1360,PG09,24361.656026,-8008.849431,-7112.698354,97.835920
1360,PG10,-10429.086256,24227.405275,770.349505,1.034588
1360,PG11,-11071.765727,-23632.968057,5094.019688,-581.466892
1360,PG12,-15528.214411,-2211.045020,21138.664593,-479.634939
1360,PG13,-14008.715594,-13282.874486,-18541.964119,627.082542
1360,PG14,13414.610550,-22598.144022,-3034.673649,330.175369
1360,PG15,-22489.008351,-4926.076442,-13909.914312,129.459543
1360,PG16,4243.513738,18715.716263,-18496.239258,-358.936288
1360,PG17,15226.735205,-12899.248696,18026.743169,716.444041
1360,PG18,-12658.774307,7893.025769,-21962.039926,-559.251663
1360,PG19,5148.625509,-14596.594140,21349.161620,443.026921
1360,PG20,-2724.099499,-23613.948711,-11954.136684,386.867917
1360,PG21,20698.074726,15966.519714,7537.374167,134.319486
1360,PG22,9470.438295,-24458.211558,5510.561200,28.471321
1360,PG23,-15822.550683,17918.316540,-11349.875056,159.803723
1360,PG24,-20896.718673,-13717.448935,9151.780379,-434.453110
1360,PG25,-17468.144921,9784.964824,16974.749092,489.092652
1360,PG26,-1788.332024,24739.448156,-9119.288365,188.409316
1360,PG27,10949.411903,13261.462781,-20628.154584,-5.493049
1360,PG28,331.466543,20186.882763,17238.905721,-136.783218
1360,PG29,-25596.574462,4494.534119,-5788.821423,-606.628908
1360,PG30,5665.944279,-16856.640460,-19519.280336,-430.360382
1360,PG31,7735.072477,23255.162414,9502.296499,-227.819692
1360,PG32,-11059.117452,14713.722725,19273.271869,-612.500604
1365,PG01,18773.361903,6581.901315,17428.642205,170.250376
1365,PG02,21184.636882,11950.275970,11463.814855,-482.810111
1365,PG03,15130.660946,1334.889919,21631.959440,203.884094
1365,PG04,25735.270543,2312.629929,6459.732404,295.864431
1365,PG05,-9579.249257,-14304.629652,-20370.797474,-162.440399
1365,PG06,-1871.259026,-20817.136011,16390.212668,400.397434
1365,PG07,14347.284213,-5976.775850,-21090.205524,-65.966282
1365,PG08,21625.270042,6892.552854,-14231.465674,-167.855303
1365,PG09,24620.456029,-7961.358651,-6208.653268,97.839752
1365,PG10,-10496.557625,24201.354691,-202.766534,1.034814
1365,PG11,-10892.641570,-23499.285565,6017.889905,-581.470675
1365,PG12,-15157.346138,-2952.832598,21316.074277,-479.635906
1365,PG13,-13307.873540,-13294.288986,-19042.227895,627.083714
1365,PG14,13449.379090,-22432.116865,-3968.397004,330.178364
1365,PG15,-22006.585931,-5129.418265,-14609.196738,129.460813
1365,PG16,3871.480025,19286.481324,-17961.019575,-358.933719
1365,PG17,15876.250615,-12891.029888,17453.892967,716.443803
1365,PG18,-13139.483211,7209.609540,-21920.032074,-559.254109
1365,PG19,5972.302825,-14576.941391,21138.244842,443.028224
1365,PG20,-2545.629665,-24025.128088,-11156.369512,386.867522
1365,PG21,20820.139576,16184.520334,6652.823333,134.318955
1365,PG22,9618.805771,-24575.805758,4588.660539,28.469270
1365,PG23,-15710.566952,17477.717849,-12167.031685,159.806139
1365,PG24,-21057.802039,-14038.801446,8306.445444,-434.454915
1365,PG25,-17261.918654,9132.246998,17537.177967,489.092998
1365,PG26,-2002.133411,25013.911545,-8261.578528,188.408080
1365,PG27,10187.100565,13368.748118,-20938.616250,-5.494034
1365,PG28,-120.747423,19691.761351,17804.237970,-136.787103
1365,PG29,-25798.756732,4432.878655,-4858.784156,-606.628655
1365,PG30,6152.699271,-16266.001728,-19875.589662,-430.358889
1365,PG31,7435.619786,22986.635438,10350.792767,-227.819591
1365,PG32,-11773.968036,14755.134683,18801.505712,-612.501187
1370,PG01,19141.471209,7138.463991,16819.978161,170.250875
1370,PG02,21407.866251,12282.466429,10639.506371,-482.808306
1370,PG03,14819.634280,2110.818295,21787.384114,203.891284
1370,PG04,25481.804709,2410.785263,7363.324372,295.867218
1370,PG05,-9293.822293,-15006.950039,-19988.297186,-162.440645
1370,PG06,-1461.885204,-20333.809859,17031.906935,400.392887
1370,PG07,14846.300456,-5307.489025,-20941.008151,-65.969236
1370,PG08,21095.860318,7037.725760,-14929.764068,-167.856516
1370,PG09,24846.254314,-7913.121938,-5292.786242,97.843597
1370,PG10,-10550.402484,24142.244151,-1175.486195,1.035060
1370,PG11,-10691.542216,-23340.327389,6930.276854,-581.474459
1370,PG12,-14796.635651,-3706.232662,21451.560520,-479.637219
1370,PG13,-12589.282197,-13318.255430,-19506.873060,627.084574
1370,PG14,13472.474369,-22234.619450,-4894.429711,330.181313
1370,PG15,-21503.389954,-5347.334918,-15281.578475,129.461743
1370,PG16,3518.676449,19845.732290,-17391.712756,-358.931297
1370,PG17,16504.195087,-12893.138144,16848.828461,716.443302
1370,PG18,-13630.977966,6537.104387,-21836.033975,-559.256561
1370,PG19,6787.693664,-14571.590499,20885.946343,443.030012
1370,PG20,-2380.939970,-24409.575649,-10337.363287,386.866720
1370,PG21,20924.006050,16376.458140,5756.407876,134.318166
1370,PG22,9749.288872,-24665.388946,3658.195240,28.467580
1370,PG23,-15595.637766,17006.687152,-12960.636872,159.808580
1370,PG24,-21202.468359,-14333.532860,7445.341454,-434.456740
1370,PG25,-17058.770158,8456.826782,18064.817625,489.093348
1370,PG26,-2201.592072,25260.719162,-7387.794749,188.406862
1370,PG27,9415.814653,13491.213591,-21210.278187,-5.495007
1370,PG28,-594.630396,19188.573347,18335.435671,-136.790989
1370,PG29,-25966.897858,4373.019908,-3919.509976,-606.628107
1370,PG30,6656.312784,-15673.142442,-20193.196262,-430.357384
1370,PG31,7112.828173,22697.305184,11178.837153,-227.819797
1370,PG32,-12470.091708,14806.494007,18294.078945,-612.501777
1375,PG01,19505.464771,7668.606433,16178.754052,170.251369
1375,PG02,21615.743570,12588.404991,9795.537619,-482.806383
1375,PG03,14521.102773,2896.995117,21900.503068,203.898464
1375,PG04,25196.622333,2517.301608,8252.933594,295.870005
1375,PG05,-9025.798287,-15700.175497,-19567.988749,-162.441159
1375,PG06,-1029.027854,-19839.733603,17641.010456,400.388339
1375,PG07,15351.839630,-4652.151766,-20750.108335,-65.971914
1375,PG08,20543.823642,7196.791092,-15600.192748,-167.857347
1375,PG09,25038.778618,-7862.753712,-4366.838311,97.847421
1375,PG10,-10591.982388,24049.555406,-2145.906614,1.035276
1375,PG11,-10467.676895,-23157.302668,7829.440416,-581.478251
1375,PG12,-14447.093690,-4469.657561,21544.857643,-479.638273
1375,PG13,-11854.503840,-13355.480124,-19935.026314,627.085646
1375,PG14,13485.244576,-22005.459606,-5810.977398,330.184286
1375,PG15,-20980.797333,-5580.418362,-15925.850097,129.463022
1375,PG16,3185.050549,20391.766903,-16789.339551,-358.928522
1375,PG17,17109.256310,-12904.579469,16212.642294,716.442929
1375,PG18,-14132.056882,5876.928719,-21710.227531,-559.259001
1375,PG19,7592.965032,-14580.124653,20592.728500,443.031681
1375,PG20,-2229.072959,-24766.181119,-9498.685527,386.866358
1375,PG21,21008.368961,16542.875462,4849.715263,134.317863
1375,PG22,9862.925052,-24726.005835,2720.891606,28.465538
1375,PG23,-15479.256098,16505.822083,-13729.160161,159.811024
1375,PG24,-21329.432716,-14602.023341,6570.130142,-434.458564
1375,PG25,-16859.968391,7759.880978,18556.616617,489.093681
1375,PG26,-2387.643829,25478.856138,-6499.623776,188.405633
1375,PG27,8637.268543,13629.026520,-21442.606240,-5.496000
1375,PG28,-1089.817205,18678.981187,18831.478766,-136.794852
1375,PG29,-26100.703501,4313.545724,-2972.783453,-606.627962
1375,PG30,7176.113976,-15079.672451,-20471.502408,-430.355874
1375,PG31,6766.299966,22388.627008,11984.789689,-227.819811
1375,PG32,-13146.065080,14866.851481,17751.922168,-612.502365
1380,PG01,19863.704978,8171.795862,15506.261418,170.251878
1380,PG02,21806.782858,12868.343220,8933.441888,-482.804700
1380,PG03,14235.921515,3691.706035,21971.107714,203.905663
1380,PG04,24880.517907,2633.397858,9126.869663,295.872794
1380,PG05,-8775.110375,-16382.550521,-19110.647346,-162.441719
1380,PG06,-572.876751,-19336.655744,18216.371966,400.383801
1380,PG07,15862.550712,-4012.027061,-20517.956253,-65.974734
1380,PG08,19970.530381,7370.481240,-16241.485127,-167.858351
1380,PG09,25197.864238,-7808.861791,-3432.570624,97.851266
1380,PG10,-10622.697938,23922.882439,-3112.126462,1.035463
1380,PG11,-10220.341578,-22951.487344,8713.665845,-581.482043
1380,PG12,-14109.645103,-5241.462889,21595.785146,-479.639281
1380,PG13,-11105.151572,-13406.580336,-20325.880794,627.086707
1380,PG14,13489.059675,-21744.551844,-6716.264422,330.187268
1380,PG15,-20440.230636,-5829.178732,-16540.854146,129.463963
1380,PG16,2870.450743,20922.901650,-16154.987001,-358.926160
1380,PG17,17690.194413,-12924.289623,15546.484344,716.442539
1380,PG18,-14641.444962,5230.427757,-21542.874447,-559.261453
1380,PG19,8386.317512,-14602.028243,20259.136432,443.033112
1380,PG20,-2089.005842,-25093.917270,-8641.939637,386.865989
1380,PG21,21071.969040,16684.399619,3934.353742,134.317616
1380,PG22,9960.813563,-24756.785533,1778.493860,28.463660
1380,PG23,-15362.889039,15975.828745,-14471.120888,159.813479
